"		지점번호",지점명,일시,평균습도(%rh),최저습도(%rh)
"		108",서울,2019.1.1,49.5,34
"		108",서울,2019.1.2,42.8,20
"		108",서울,2019.1.3,38.8,18
"		108",서울,2019.1.4,55.5,34
"		108",서울,2019.1.5,40.3,20
"		108",서울,2019.1.6,35,19
"		108",서울,2019.1.7,46.4,28
"		108",서울,2019.1.8,31,20
"		108",서울,2019.1.9,28.8,17
"		108",서울,2019.1.10,48.8,27
"		108",서울,2019.1.11,58.8,39
"		108",서울,2019.1.12,47.6,32
"		108",서울,2019.1.13,54.3,21
"		108",서울,2019.1.14,68.6,50
"		108",서울,2019.1.15,58.8,30
"		108",서울,2019.1.16,45.9,17
"		108",서울,2019.1.17,45.8,19
"		108",서울,2019.1.18,44,21
"		108",서울,2019.1.19,59.8,44
"		108",서울,2019.1.20,38.5,19
"		108",서울,2019.1.21,57.8,40
"		108",서울,2019.1.22,62,42
"		108",서울,2019.1.23,48.9,17
"		108",서울,2019.1.24,34.9,11
"		108",서울,2019.1.25,27.6,18
"		108",서울,2019.1.26,30.9,20
"		108",서울,2019.1.27,52.5,28
"		108",서울,2019.1.28,40.4,17
"		108",서울,2019.1.29,35.5,18
"		108",서울,2019.1.30,54.6,39
"		108",서울,2019.1.31,29,18
"		108",서울,2019.2.1,47.6,27
"		108",서울,2019.2.2,60,46
"		108",서울,2019.2.3,92.9,53
"		108",서울,2019.2.4,40.4,17
"		108",서울,2019.2.5,37.1,17
"		108",서울,2019.2.6,54.9,34
"		108",서울,2019.2.7,45.5,18
"		108",서울,2019.2.8,31.5,18
"		108",서울,2019.2.9,30,20
"		108",서울,2019.2.10,31.3,22
"		108",서울,2019.2.11,34.9,19
"		108",서울,2019.2.12,35.5,22
"		108",서울,2019.2.13,26.6,15
"		108",서울,2019.2.14,24.3,16
"		108",서울,2019.2.15,72.8,30
"		108",서울,2019.2.16,59,38
"		108",서울,2019.2.17,47.4,23
"		108",서울,2019.2.18,43.5,27
"		108",서울,2019.2.19,80.8,36
"		108",서울,2019.2.20,67.8,48
"		108",서울,2019.2.21,59.4,32
"		108",서울,2019.2.22,56.1,28
"		108",서울,2019.2.23,41,15
"		108",서울,2019.2.24,45,20
"		108",서울,2019.2.25,55.8,26
"		108",서울,2019.2.26,32.8,16
"		108",서울,2019.2.27,31.3,21
"		108",서울,2019.2.28,39.5,24
"		108",서울,2019.3.1,42.3,22
"		108",서울,2019.3.2,37.6,19
"		108",서울,2019.3.3,36.4,15
"		108",서울,2019.3.4,46.1,19
"		108",서울,2019.3.5,66.3,40
"		108",서울,2019.3.6,55,43
"		108",서울,2019.3.7,51.1,26
"		108",서울,2019.3.8,39.4,17
"		108",서울,2019.3.9,31.8,10
"		108",서울,2019.3.10,26.4,12
"		108",서울,2019.3.11,61,38
"		108",서울,2019.3.12,55.1,21
"		108",서울,2019.3.13,38.5,14
"		108",서울,2019.3.14,45.3,18
"		108",서울,2019.3.15,72.8,24
"		108",서울,2019.3.16,69.9,38
"		108",서울,2019.3.17,55.4,24
"		108",서울,2019.3.18,43.8,20
"		108",서울,2019.3.19,52,20
"		108",서울,2019.3.20,79,42
"		108",서울,2019.3.21,77.4,49
"		108",서울,2019.3.22,40.9,20
"		108",서울,2019.3.23,46.9,25
"		108",서울,2019.3.24,45.4,27
"		108",서울,2019.3.25,56.1,43
"		108",서울,2019.3.26,51.1,23
"		108",서울,2019.3.27,66.4,44
"		108",서울,2019.3.28,49.9,16
"		108",서울,2019.3.29,33.1,17
"		108",서울,2019.3.30,72,35
"		108",서울,2019.3.31,46,20
"		108",서울,2019.4.1,39.8,15
"		108",서울,2019.4.2,36.9,15
"		108",서울,2019.4.3,36.1,14
"		108",서울,2019.4.4,43,21
"		108",서울,2019.4.5,41,13
