"		202",양평,2019.5.22,50,13
"		202",양평,2019.5.23,51.5,16
"		202",양평,2019.5.24,54.5,27
"		202",양평,2019.5.25,59,20
"		202",양평,2019.5.26,45.5,15
"		202",양평,2019.5.27,79.8,53
"		202",양평,2019.5.28,43.5,15
"		202",양평,2019.5.29,50.5,15
"		202",양평,2019.5.30,51.4,27
"		202",양평,2019.5.31,48.3,29
"		202",양평,2019.6.1,61.3,33
"		202",양평,2019.6.2,48,18
"		202",양평,2019.6.3,51.3,25
"		202",양평,2019.6.4,54.8,25
"		202",양평,2019.6.5,64.4,29
"		202",양평,2019.6.6,77.5,53
"		202",양평,2019.6.7,74.3,48
"		202",양평,2019.6.8,63,27
"		202",양평,2019.6.9,68.6,38
"		202",양평,2019.6.10,68.1,47
"		202",양평,2019.6.11,56.1,31
"		202",양평,2019.6.12,62.9,30
"		202",양평,2019.6.13,57.9,31
"		202",양평,2019.6.14,58.3,32
"		202",양평,2019.6.15,61,33
"		202",양평,2019.6.16,63.6,34
"		202",양평,2019.6.17,59.8,35
"		202",양평,2019.6.18,79.3,58
"		202",양평,2019.6.19,79.4,57
"		202",양평,2019.6.20,66.3,43
"		202",양평,2019.6.21,69.3,44
"		202",양평,2019.6.22,47,27
"		202",양평,2019.6.23,49,26
"		202",양평,2019.6.24,50.6,31
"		202",양평,2019.6.25,53.6,23
"		202",양평,2019.6.26,,47
"		202",양평,2019.6.27,73.8,48
"		202",양평,2019.6.28,71,55
"		202",양평,2019.6.29,74.4,49
"		202",양평,2019.6.30,71.9,48
"		202",양평,2019.7.1,61.6,37
"		202",양평,2019.7.2,60.6,27
"		202",양평,2019.7.3,64.4,41
"		202",양평,2019.7.4,52,24
"		202",양평,2019.7.5,53.1,14
"		202",양평,2019.7.6,50.4,20
"		202",양평,2019.7.7,45.9,28
"		202",양평,2019.7.8,53.6,38
"		202",양평,2019.7.9,52.6,32
"		202",양평,2019.7.10,67.6,45
"		202",양평,2019.7.11,73.1,57
"		202",양평,2019.7.12,64.6,41
"		202",양평,2019.7.13,67.3,46
"		202",양평,2019.7.14,78.5,38
"		202",양평,2019.7.15,84.5,59
"		202",양평,2019.7.16,73.1,44
"		202",양평,2019.7.17,75.4,48
"		202",양평,2019.7.18,70.6,41
"		202",양평,2019.7.19,74,39
"		202",양평,2019.7.20,68.4,57
"		202",양평,2019.7.21,87.1,69
"		202",양평,2019.7.22,74.9,50
"		202",양평,2019.7.23,74.9,52
"		202",양평,2019.7.24,85.8,73
"		202",양평,2019.7.25,91.6,81
"		202",양평,2019.7.26,94.9,88
"		202",양평,2019.7.27,80.4,50
"		202",양평,2019.7.28,92.5,86
"		202",양평,2019.7.29,82,55
"		202",양평,2019.7.30,79.4,64
"		202",양평,2019.7.31,92.4,79
"		202",양평,2019.8.1,81.9,61
"		202",양평,2019.8.2,73.5,43
"		202",양평,2019.8.3,70.6,37
"		202",양평,2019.8.4,69.6,40
"		202",양평,2019.8.5,69.1,37
"		202",양평,2019.8.6,61.5,35
"		202",양평,2019.8.7,83,57
"		202",양평,2019.8.8,78,52
"		202",양평,2019.8.9,75.8,54
"		202",양평,2019.8.10,66.3,40
"		202",양평,2019.8.11,50,35
"		202",양평,2019.8.12,91.1,53
"		202",양평,2019.8.13,75.4,46
"		202",양평,2019.8.14,64.4,45
"		202",양평,2019.8.15,85,59
"		202",양평,2019.8.16,74.8,50
"		202",양평,2019.8.17,84,70
"		202",양평,2019.8.18,77.5,43
"		202",양평,2019.8.19,72.6,37
"		202",양평,2019.8.20,71.5,43
"		202",양평,2019.8.21,75.6,51
"		202",양평,2019.8.22,65.5,32
"		202",양평,2019.8.23,63.8,27
"		202",양평,2019.8.24,82.9,61
"		202",양평,2019.8.25,76.1,48
"		202",양평,2019.8.26,71.4,38
"		202",양평,2019.8.27,78.3,52
"		202",양평,2019.8.28,80.1,47
"		202",양평,2019.8.29,85.5,73
"		202",양평,2019.8.30,74.9,38
"		202",양평,2019.8.31,76.4,47
"		202",양평,2019.9.1,75.9,45
"		202",양평,2019.9.2,72,40
"		202",양평,2019.9.3,81.3,62
"		202",양평,2019.9.4,90.1,73
"		202",양평,2019.9.5,93.4,74
"		202",양평,2019.9.6,84.5,63
"		202",양평,2019.9.7,70.1,54
"		202",양평,2019.9.8,86.4,64
"		202",양평,2019.9.9,88.9,69
"		202",양평,2019.9.10,91.5,60
"		202",양평,2019.9.11,77.6,58
"		202",양평,2019.9.12,69.5,55
"		202",양평,2019.9.13,70,36
"		202",양평,2019.9.14,81.5,61
"		202",양평,2019.9.15,74.6,46
"		202",양평,2019.9.16,64.9,32
"		202",양평,2019.9.17,61.5,28
"		202",양평,2019.9.18,56.9,25
"		202",양평,2019.9.19,63.5,36
"		202",양평,2019.9.20,69.3,38
"		202",양평,2019.9.21,80,64
