일시,지점명,평균습도(%rh),최저습도(%rh)
20210713,인천,65.1,52.0
20210714,인천,62.6,50.0
20210715,인천,64.4,46.0
20210716,인천,66.1,46.0
20210717,인천,61.6,42.0
20210718,인천,59.0,43.0
20210719,인천,64.9,46.0
20210720,인천,66.0,48.0
20210721,인천,63.8,43.0
20210722,인천,53.9,36.0
20210723,인천,55.1,42.0
20210724,인천,54.8,34.0
20210725,인천,49.4,27.0
20210726,인천,48.6,33.0
20210727,인천,51.9,38.0
20210728,인천,63.9,45.0
20210729,인천,61.6,35.0
20210730,인천,62.0,38.0
20210731,인천,67.0,50.0
20210801,인천,78.6,59.0
20210802,인천,76.5,63.0
20210803,인천,69.4,53.0
20210804,인천,66.8,52.0
20210805,인천,60.5,43.0
20210806,인천,62.4,47.0
20210807,인천,62.3,38.0
20210808,인천,70.4,46.0
20210809,인천,55.1,36.0
20210810,인천,59.6,48.0
20210811,인천,68.6,48.0
20210812,인천,61.6,42.0
20210813,인천,57.9,43.0
20210814,인천,52.1,36.0
20210815,인천,54.1,36.0
20210816,인천,58.5,41.0
20210817,인천,63.9,33.0
20210818,인천,64.8,37.0
20210819,인천,51.1,35.0
20210820,인천,63.6,45.0
20210821,인천,75.1,62.0
20210822,인천,72.6,60.0
20210823,인천,78.5,66.0
20210824,인천,80.9,72.0
20210825,인천,76.0,55.0
20210826,인천,79.9,65.0
20210827,인천,69.5,53.0
20210828,인천,74.0,58.0
20210829,인천,75.4,59.0
20210830,인천,70.8,55.0
20210831,인천,83.5,70.0
20210901,인천,72.5,54.0
20210902,인천,63.6,48.0
20210903,인천,54.3,37.0
20210904,인천,47.1,35.0
20210905,인천,48.4,41.0
20210906,인천,63.0,42.0
20210907,인천,90.1,81.0
20210908,인천,70.1,46.0
20210909,인천,75.0,50.0
20210910,인천,71.9,47.0
20210911,인천,68.3,47.0
20210912,인천,61.8,40.0
20210913,인천,56.0,38.0
20210914,인천,48.6,27.0
20210915,인천,44.4,32.0
20210916,인천,47.1,33.0
20210917,인천,50.4,35.0
20210918,인천,58.9,37.0
20210919,인천,57.3,44.0
20210920,인천,53.1,35.0
20210921,인천,77.5,54.0
20210922,인천,70.8,49.0
20210923,인천,63.0,41.0
20210924,인천,59.9,37.0
20210925,인천,63.4,54.0
20210926,인천,57.8,39.0
20210927,인천,56.1,43.0
20210928,인천,71.0,48.0
20210929,인천,85.5,77.0
20210930,인천,78.1,47.0
20211001,인천,70.6,44.0
20211002,인천,69.4,44.0
20211003,인천,64.3,47.0
20211004,인천,72.4,52.0
20211005,인천,77.5,64.0
20211006,인천,81.8,73.0
20211007,인천,77.0,67.0
20211008,인천,80.5,62.0
20211009,인천,73.1,60.0
20211010,인천,80.0,63.0
20211011,인천,63.0,52.0
20211012,인천,57.1,43.0
20211013,인천,61.0,40.0
20211014,인천,65.1,44.0
20211015,인천,60.9,41.0
20211016,인천,41.0,18.0
20211017,인천,28.1,18.0
20211018,인천,51.8,24.0
20211019,인천,64.5,39.0
20211020,인천,50.8,28.0
20211021,인천,53.6,33.0
20211022,인천,46.8,28.0
20211023,인천,50.3,28.0
20211024,인천,58.8,40.0
20211025,인천,62.0,38.0
20211026,인천,70.1,58.0
20211027,인천,54.8,29.0
20211028,인천,45.0,23.0
20211029,인천,47.4,33.0
20211030,인천,58.1,41.0
20211031,인천,75.1,52.0
20211101,인천,73.4,47.0
20211102,인천,70.0,47.0
20211103,인천,67.0,31.0
20211104,인천,82.8,60.0
20211105,인천,68.0,44.0
20211106,인천,52.4,27.0
20211107,인천,48.8,35.0
20211108,인천,80.9,47.0
20211109,인천,79.4,67.0
20211110,인천,69.6,53.0
20211111,인천,54.5,40.0
20211112,인천,48.0,35.0
20211113,인천,55.1,40.0
20211114,인천,64.9,40.0
20211115,인천,66.6,36.0
20211116,인천,54.0,31.0
20211117,인천,59.9,38.0
20211118,인천,77.0,57.0
20211119,인천,80.0,65.0
20211120,인천,82.4,55.0
20211121,인천,74.5,52.0
20211122,인천,56.0,38.0
20211123,인천,59.3,46.0
20211124,인천,53.9,39.0
20211125,인천,44.8,28.0
20211126,인천,48.4,27.0
20211127,인천,47.0,26.0
20211128,인천,49.9,16.0
20211129,인천,56.0,36.0
20211130,인천,75.3,50.0
20211201,인천,43.5,31.0
20211202,인천,47.4,38.0
20211203,인천,43.6,16.0
20211204,인천,39.1,24.0
20211205,인천,41.4,21.0
20211206,인천,49.3,26.0
20211207,인천,55.9,38.0
20211208,인천,64.0,32.0
20211209,인천,56.8,44.0
20211210,인천,73.1,58.0
20211211,인천,75.4,60.0
20211212,인천,52.9,23.0
20211213,인천,37.5,20.0
20211214,인천,61.8,40.0
20211215,인천,71.0,51.0
20211216,인천,66.0,43.0
20211217,인천,51.1,39.0
20211218,인천,55.8,26.0
20211219,인천,57.0,40.0
20211220,인천,76.3,59.0
20211221,인천,69.5,37.0
20211222,인천,45.0,32.0
20211223,인천,51.3,27.0
20211224,인천,62.9,48.0
20211225,인천,42.9,34.0
20211226,인천,47.0,30.0
20211227,인천,62.5,41.0
20211228,인천,70.4,48.0
20211229,인천,69.6,45.0
20211230,인천,50.6,30.0
20211231,인천,35.6,28.0
20220101,인천,43.4,31.0
20220102,인천,58.0,38.0
20220103,인천,56.9,26.0
20220104,인천,46.0,27.0
20220105,인천,45.1,35.0
20220106,인천,44.1,33.0
20220107,인천,50.4,26.0
20220108,인천,65.9,51.0
20220109,인천,72.8,49.0
20220110,인천,75.9,44.0
20220111,인천,55.1,39.0
20220112,인천,47.9,35.0
20220113,인천,45.5,34.0
20220114,인천,44.5,29.0
20220115,인천,50.3,39.0
20220116,인천,56.1,34.0
20220117,인천,56.9,41.0
20220118,인천,47.9,27.0
20220119,인천,65.3,49.0
20220120,인천,58.9,42.0
20220121,인천,57.0,38.0
20220122,인천,51.4,31.0
20220123,인천,49.4,40.0
20220124,인천,52.0,37.0
20220125,인천,74.0,45.0
20220126,인천,58.1,32.0
20220127,인천,49.5,37.0
20220128,인천,50.0,37.0
20220129,인천,47.4,30.0
20220130,인천,41.9,28.0
20220131,인천,56.4,30.0
20220201,인천,75.1,57.0
20220202,인천,59.4,42.0
20220203,인천,50.8,30.0
20220204,인천,51.9,38.0
20220205,인천,47.3,37.0
20220206,인천,48.6,35.0
20220207,인천,49.8,31.0
20220208,인천,55.5,27.0
20220209,인천,63.6,36.0
20220210,인천,62.8,41.0
20220211,인천,75.6,40.0
20220212,인천,61.0,35.0
20220213,인천,44.1,27.0
20220214,인천,71.4,50.0
20220215,인천,57.5,41.0
20220216,인천,49.6,38.0
20220217,인천,41.1,31.0
20220218,인천,45.4,24.0
20220219,인천,56.3,45.0
20220220,인천,42.3,27.0
20220221,인천,54.4,36.0
20220222,인천,40.8,32.0
20220223,인천,35.4,25.0
20220224,인천,51.5,24.0
20220225,인천,79.1,60.0
20220226,인천,80.6,60.0
20220227,인천,66.1,47.0
20220228,인천,65.1,35.0
20220301,인천,73.4,52.0
20220302,인천,64.4,34.0
20220303,인천,62.9,29.0
20220304,인천,67.4,42.0
20220305,인천,36.8,23.0
20220306,인천,38.9,22.0
20220307,인천,44.8,20.0
20220308,인천,61.6,49.0
20220309,인천,77.1,57.0
20220310,인천,63.0,30.0
20220311,인천,65.9,48.0
20220312,인천,77.1,54.0
20220313,인천,95.5,90.0
20220314,인천,91.6,83.0
20220315,인천,76.4,58.0
20220316,인천,69.9,50.0
20220317,인천,62.8,46.0
20220318,인천,55.8,49.0
20220319,인천,83.3,54.0
20220320,인천,64.4,42.0
20220321,인천,47.5,28.0
20220322,인천,53.4,40.0
20220323,인천,59.9,42.0
20220324,인천,71.8,62.0
20220325,인천,62.5,47.0
20220326,인천,80.5,50.0
20220327,인천,52.1,23.0
20220328,인천,39.3,25.0
20220329,인천,53.8,36.0
20220330,인천,72.9,49.0
20220331,인천,70.1,51.0
20220401,인천,59.8,23.0
20220402,인천,63.0,35.0
20220403,인천,57.0,32.0
20220404,인천,62.9,30.0
20220405,인천,50.5,26.0
20220406,인천,55.1,30.0
20220407,인천,52.4,21.0
20220408,인천,49.0,24.0
20220409,인천,44.8,36.0
20220410,인천,50.6,37.0
20220411,인천,65.4,50.0
20220412,인천,85.9,68.0
20220413,인천,70.5,51.0
20220414,인천,50.1,46.0
20220415,인천,49.9,36.0
20220416,인천,58.5,25.0
20220417,인천,69.3,42.0
20220418,인천,56.4,35.0
20220419,인천,70.8,47.0
20220420,인천,58.0,40.0
20220421,인천,48.0,21.0
20220422,인천,80.5,59.0
20220423,인천,71.1,38.0
20220424,인천,80.3,63.0
20220425,인천,80.0,65.0
20220426,인천,60.1,37.0
20220427,인천,37.8,22.0
20220428,인천,46.0,32.0
20220429,인천,68.9,52.0
20220430,인천,65.8,54.0
20220501,인천,63.5,39.0
20220502,인천,59.6,30.0
20220503,인천,48.1,28.0
20220504,인천,42.1,30.0
20220505,인천,51.9,37.0
20220506,인천,71.5,55.0
20220507,인천,54.3,19.0
20220508,인천,48.1,34.0
20220509,인천,59.6,29.0
20220510,인천,36.8,16.0
20220511,인천,60.0,40.0
20220512,인천,54.0,35.0
20220513,인천,41.9,29.0
20220514,인천,53.9,36.0
20220515,인천,44.9,23.0
20220516,인천,66.3,43.0
20220517,인천,69.3,50.0
20220518,인천,63.1,45.0
20220519,인천,60.3,50.0
20220520,인천,59.1,46.0
20220521,인천,81.3,67.0
20220522,인천,79.5,64.0
20220523,인천,75.4,58.0
20220524,인천,66.4,40.0
20220525,인천,81.8,64.0
20220526,인천,68.8,44.0
20220527,인천,71.4,54.0
20220528,인천,69.3,49.0
20220529,인천,74.0,53.0
20220530,인천,75.8,54.0
20220531,인천,54.1,29.0
20220601,인천,48.5,26.0
20220602,인천,76.1,59.0
20220603,인천,72.0,54.0
20220604,인천,72.5,57.0
20220605,인천,60.0,45.0
20220606,인천,65.4,46.0
20220607,인천,54.9,36.0
20220608,인천,70.1,52.0
20220609,인천,76.0,55.0
20220610,인천,77.5,59.0
20220611,인천,61.1,37.0
20220612,인천,63.0,45.0
20220613,인천,67.8,47.0
20220614,인천,50.1,36.0
20220615,인천,90.5,60.0
20220616,인천,78.5,59.0
20220617,인천,79.9,67.0
20220618,인천,82.9,71.0
20220619,인천,83.6,72.0
20220620,인천,81.8,61.0
20220621,인천,81.0,61.0
20220622,인천,81.4,64.0
20220623,인천,92.4,79.0
20220624,인천,94.9,88.0
20220625,인천,87.3,78.0
20220626,인천,85.6,81.0
20220627,인천,83.8,78.0
20220628,인천,85.9,79.0
20220629,인천,95.8,92.0
20220630,인천,97.0,95.0
20220701,인천,86.0,76.0
20220702,인천,80.8,66.0
20220703,인천,72.6,55.0
20220704,인천,71.4,55.0
20220705,인천,74.8,62.0
20220706,인천,72.5,56.0
20220707,인천,78.5,67.0
20220708,인천,88.6,78.0
20220709,인천,82.8,68.0
20220710,인천,75.1,49.0
20220711,인천,69.9,62.0
20220712,인천,72.1,63.0
20220713,인천,93.4,77.0
20220714,인천,87.9,73.0
20220715,인천,84.6,67.0
20220716,인천,83.6,68.0
20220717,인천,83.8,71.0
20220718,인천,78.8,60.0
20220719,인천,81.1,64.0
20220720,인천,80.4,60.0
20220721,인천,83.8,69.0
20220722,인천,82.6,75.0
20220723,인천,84.5,68.0
20220724,인천,87.8,80.0
20220725,인천,79.0,65.0
20220726,인천,74.6,55.0
20220727,인천,72.6,55.0
20220728,인천,64.5,50.0
20220729,인천,71.0,57.0
20220730,인천,61.8,47.0
20220731,인천,82.4,66.0
20220801,인천,85.0,69.0
20220802,인천,95.8,90.0
20220803,인천,94.6,89.0
20220804,인천,88.1,74.0
20220805,인천,87.0,75.0
20220806,인천,88.4,78.0
20220807,인천,85.6,78.0
20220808,인천,93.0,86.0
20220809,인천,97.4,96.0
20220810,인천,90.6,83.0
20220811,인천,90.8,84.0
20220812,인천,81.8,68.0
20220813,인천,86.3,72.0
20220814,인천,86.3,71.0
20220815,인천,86.8,80.0
20220816,인천,79.9,68.0
20220817,인천,77.0,59.0
20220818,인천,76.5,64.0
20220819,인천,86.4,75.0
20220820,인천,82.1,69.0
20220821,인천,78.9,58.0
20220822,인천,78.0,61.0
20220823,인천,72.3,53.0
20220824,인천,65.9,59.0
20220825,인천,74.1,50.0
20220826,인천,74.5,64.0
20220827,인천,55.3,43.0
20220828,인천,57.8,39.0
20220829,인천,70.3,58.0
20220830,인천,92.8,64.0
20220831,인천,81.8,67.0
20220901,인천,71.9,47.0
20220902,인천,57.6,42.0
20220903,인천,57.3,49.0
20220904,인천,82.5,62.0
20220905,인천,92.8,90.0
20220906,인천,77.9,52.0
20220907,인천,65.4,35.0
20220908,인천,72.6,54.0
20220909,인천,67.6,46.0
20220910,인천,43.8,30.0
20220911,인천,69.4,50.0
20220912,인천,78.1,66.0
20220913,인천,71.3,58.0
20220914,인천,55.3,40.0
20220915,인천,60.3,52.0
20220916,인천,75.1,60.0
20220917,인천,84.4,68.0
20220918,인천,74.1,51.0
20220919,인천,62.9,42.0
20220920,인천,51.4,37.0
20220921,인천,57.3,42.0
20220922,인천,58.1,39.0
20220923,인천,67.4,41.0
20220924,인천,63.4,46.0
20220925,인천,67.4,35.0
20220926,인천,63.8,32.0
20220927,인천,71.8,44.0
20220928,인천,76.8,56.0
20220929,인천,80.1,58.0
20220930,인천,80.5,60.0
20221001,인천,74.6,28.0
20221002,인천,74.6,50.0
20221003,인천,96.1,91.0
20221004,인천,75.1,57.0
20221005,인천,69.3,51.0
20221006,인천,72.5,61.0
20221007,인천,57.0,33.0
20221008,인천,57.0,37.0
20221009,인천,80.5,62.0
20221010,인천,69.1,58.0
20221011,인천,61.5,37.0
20221012,인천,65.3,44.0
20221013,인천,66.6,46.0
20221014,인천,74.8,51.0
20221015,인천,71.1,49.0
20221016,인천,75.6,56.0
20221017,인천,44.4,25.0
20221018,인천,45.9,32.0
20221019,인천,52.0,31.0
20221020,인천,65.6,40.0
20221021,인천,70.5,42.0
20221022,인천,79.1,57.0
20221023,인천,59.1,25.0
20221024,인천,45.5,27.0
20221025,인천,53.9,35.0
20221026,인천,54.8,38.0
20221027,인천,68.6,54.0
20221028,인천,71.9,55.0
20221029,인천,68.4,48.0
20221030,인천,67.6,47.0
20221031,인천,70.0,53.0
20221101,인천,73.0,35.0
20221102,인천,53.9,25.0
20221103,인천,55.4,40.0
20221104,인천,39.5,25.0
20221105,인천,48.4,24.0
20221106,인천,58.1,38.0
20221107,인천,64.4,36.0
20221108,인천,76.3,45.0
20221109,인천,80.4,62.0
20221110,인천,76.0,53.0
20221111,인천,58.5,42.0
20221112,인천,76.1,51.0
20221113,인천,77.8,64.0
20221114,인천,70.0,44.0
20221115,인천,71.9,53.0
20221116,인천,68.0,27.0
20221117,인천,67.0,48.0
20221118,인천,70.5,40.0
20221119,인천,54.4,33.0
20221120,인천,65.1,52.0
20221121,인천,73.5,60.0
20221122,인천,75.9,64.0
20221123,인천,61.0,38.0
20221124,인천,68.5,56.0
20221125,인천,67.9,41.0
20221126,인천,47.4,33.0
20221127,인천,38.9,25.0
20221128,인천,68.8,30.0
20221129,인천,58.8,34.0
20221130,인천,48.6,33.0
20221201,인천,43.1,28.0
20221202,인천,35.9,22.0
20221203,인천,70.5,46.0
20221204,인천,34.1,24.0
20221205,인천,42.6,28.0
20221206,인천,62.9,48.0
20221207,인천,58.8,42.0
20221208,인천,51.4,27.0
20221209,인천,56.4,42.0
20221210,인천,42.9,26.0
20221211,인천,49.3,31.0
20221212,인천,68.0,54.0
20221213,인천,67.8,54.0
20221214,인천,52.1,45.0
20221215,인천,75.0,56.0
20221216,인천,47.4,33.0
20221217,인천,52.5,38.0
20221218,인천,47.6,37.0
20221219,인천,50.5,44.0
20221220,인천,50.3,37.0
20221221,인천,78.8,45.0
20221222,인천,61.4,48.0
20221223,인천,60.6,54.0
20221224,인천,54.1,41.0
20221225,인천,62.3,50.0
20221226,인천,62.1,43.0
20221227,인천,66.6,50.0
20221228,인천,55.4,33.0
20221229,인천,54.6,36.0
20221230,인천,68.3,46.0
20221231,인천,62.4,46.0
20230101,인천,52.1,27.0
20230102,인천,45.3,33.0
20230103,인천,44.6,33.0
20230104,인천,51.3,37.0
20230105,인천,67.4,53.0
20230106,인천,70.1,50.0
20230107,인천,74.6,60.0
20230108,인천,63.8,48.0
20230109,인천,57.0,38.0
20230110,인천,61.8,45.0
20230111,인천,69.8,44.0
20230112,인천,53.1,34.0
20230113,인천,95.6,41.0
20230114,인천,95.4,90.0
20230115,인천,91.5,83.0
20230116,인천,58.3,44.0
20230117,인천,61.0,47.0
20230118,인천,60.3,30.0
20230119,인천,61.8,49.0
20230120,인천,46.4,32.0
20230121,인천,48.9,31.0
20230122,인천,51.8,40.0
20230123,인천,67.9,49.0
20230124,인천,51.8,40.0
20230125,인천,46.0,27.0
20230126,인천,75.9,53.0
20230127,인천,52.9,38.0
20230128,인천,49.8,35.0
20230129,인천,56.6,43.0
20230130,인천,54.8,32.0
20230131,인천,68.1,50.0
20230201,인천,70.3,39.0
20230202,인천,50.8,36.0
20230203,인천,50.1,25.0
20230204,인천,57.1,40.0
20230205,인천,73.5,58.0
20230206,인천,75.5,56.0
20230207,인천,78.1,57.0
20230208,인천,58.9,33.0
20230209,인천,47.3,28.0
20230210,인천,79.3,67.0
20230211,인천,75.8,58.0
20230212,인천,70.5,58.0
20230213,인천,68.0,59.0
20230214,인천,47.8,38.0
20230215,인천,48.3,34.0
20230216,인천,69.6,51.0
20230217,인천,71.5,49.0
20230218,인천,68.4,58.0
20230219,인천,60.5,27.0
20230220,인천,44.8,24.0
20230221,인천,45.6,31.0
20230222,인천,59.9,35.0
20230223,인천,72.6,54.0
20230224,인천,61.0,31.0
20230225,인천,42.3,23.0
20230226,인천,51.6,28.0
20230227,인천,60.8,22.0
20230228,인천,68.9,62.0
20230301,인천,59.9,26.0
20230302,인천,39.3,23.0
20230303,인천,68.8,55.0
20230304,인천,74.6,54.0
20230305,인천,54.4,20.0
20230306,인천,53.8,29.0
20230307,인천,68.4,56.0
20230308,인천,67.5,41.0
20230309,인천,90.8,79.0
20230310,인천,69.5,33.0
20230311,인천,58.3,27.0
20230312,인천,68.3,33.0
20230313,인천,41.5,24.0
20230314,인천,54.5,34.0
20230315,인천,66.5,42.0
20230316,인천,37.0,17.0
20230317,인천,37.6,20.0
20230318,인천,47.9,25.0
20230319,인천,81.1,55.0
20230320,인천,65.1,20.0
20230321,인천,45.8,26.0
20230322,인천,50.6,29.0
20230323,인천,50.8,30.0
20230324,인천,34.5,28.0
20230325,인천,63.4,46.0
20230326,인천,29.6,14.0
20230327,인천,56.1,29.0
20230328,인천,61.3,20.0
20230329,인천,65.1,33.0
20230330,인천,52.9,22.0
20230331,인천,52.8,28.0
20230401,인천,50.0,26.0
20230402,인천,25.4,12.0
20230403,인천,24.8,14.0
20230404,인천,37.3,16.0
20230405,인천,95.9,89.0
20230406,인천,94.8,88.0
20230407,인천,65.8,38.0
20230408,인천,59.4,23.0
20230409,인천,65.4,39.0
20230410,인천,49.3,40.0
20230411,인천,70.6,32.0
20230412,인천,49.3,22.0
20230413,인천,40.0,17.0
20230414,인천,63.3,33.0
20230415,인천,86.9,76.0
20230416,인천,77.8,53.0
20230417,인천,63.0,42.0
20230418,인천,76.8,40.0
20230419,인천,69.5,38.0
20230420,인천,92.8,84.0
20230421,인천,38.4,16.0
20230422,인천,17.4,9.0
20230423,인천,32.3,17.0
20230424,인천,42.5,23.0
20230425,인천,64.9,49.0
20230426,인천,70.9,52.0
20230427,인천,70.0,42.0
20230428,인천,63.0,38.0
20230429,인천,86.5,64.0
20230430,인천,74.6,43.0
20230501,인천,66.5,30.0
20230502,인천,43.9,20.0
20230503,인천,50.4,20.0
20230504,인천,64.6,47.0
20230505,인천,91.9,61.0
20230506,인천,82.3,52.0
20230507,인천,46.9,31.0
20230508,인천,59.3,31.0
20230509,인천,69.3,50.0
20230510,인천,61.5,34.0
20230511,인천,53.9,30.0
20230512,인천,57.0,18.0
20230513,인천,70.9,41.0
20230514,인천,62.0,41.0
20230515,인천,56.4,35.0
20230516,인천,59.3,47.0
20230517,인천,74.3,51.0
20230518,인천,74.9,53.0
20230519,인천,61.8,42.0
20230520,인천,75.3,54.0
20230521,인천,88.4,76.0
20230522,인천,67.9,48.0
20230523,인천,57.9,35.0
20230524,인천,54.5,35.0
20230525,인천,53.9,27.0
20230526,인천,57.0,42.0
20230527,인천,89.0,69.0
20230528,인천,96.6,94.0
20230529,인천,90.6,79.0
20230530,인천,76.5,54.0
20230531,인천,64.6,50.0
20230601,인천,74.8,56.0
20230602,인천,82.6,71.0
20230603,인천,61.6,34.0
20230604,인천,72.9,46.0
20230605,인천,76.1,63.0
20230606,인천,77.1,56.0
20230607,인천,80.5,70.0
20230608,인천,84.4,69.0
20230609,인천,77.4,45.0
20230610,인천,74.1,51.0
20230611,인천,78.1,53.0
20230612,인천,78.0,59.0
20230613,인천,76.6,63.0
20230614,인천,76.0,59.0
20230615,인천,78.0,59.0
20230616,인천,69.0,45.0
20230617,인천,71.1,44.0
20230618,인천,71.4,49.0
20230619,인천,64.6,48.0
20230620,인천,63.0,47.0
20230621,인천,87.1,74.0
20230622,인천,78.5,60.0
20230623,인천,80.8,65.0
20230624,인천,73.0,52.0
20230625,인천,65.8,54.0
20230626,인천,88.4,63.0
20230627,인천,81.1,61.0
20230628,인천,85.6,71.0
20230629,인천,95.4,91.0
20230630,인천,90.4,77.0
20230701,인천,82.0,68.0
20230702,인천,86.3,72.0
20230703,인천,78.6,61.0
20230704,인천,93.6,81.0
20230705,인천,88.6,76.0
20230706,인천,76.9,64.0
20230707,인천,70.3,47.0
20230708,인천,81.8,68.0
20230709,인천,89.4,83.0
20230710,인천,84.6,72.0
20230711,인천,92.1,83.0
20230712,인천,89.5,76.0
20230713,인천,95.0,90.0
20230714,인천,98.1,96.0
20230715,인천,95.3,90.0
20230716,인천,93.0,87.0
20230717,인천,89.4,82.0
20230718,인천,89.9,77.0
20230719,인천,82.6,65.0
20230720,인천,77.0,60.0
20230721,인천,70.1,47.0
20230722,인천,77.5,49.0
20230723,인천,95.9,92.0
20230724,인천,89.0,79.0
20230725,인천,86.1,75.0
20230726,인천,84.6,76.0
20230727,인천,79.0,61.0
20230728,인천,74.4,59.0
20230729,인천,72.5,63.0
20230730,인천,68.5,52.0
20230731,인천,77.9,64.0
20230801,인천,75.4,62.0
20230802,인천,77.4,55.0
20230803,인천,73.4,57.0
20230804,인천,69.8,58.0
20230805,인천,73.8,54.0
20230806,인천,79.0,63.0
20230807,인천,72.1,56.0
20230808,인천,63.3,52.0
20230809,인천,64.6,55.0
20230810,인천,90.3,67.0
20230811,인천,93.1,74.0
20230812,인천,92.5,85.0
20230813,인천,79.1,58.0
20230814,인천,77.5,59.0
20230815,인천,78.5,62.0
20230816,인천,76.9,63.0
20230817,인천,73.9,58.0
20230818,인천,74.0,61.0
20230819,인천,75.0,58.0
20230820,인천,81.1,67.0
20230821,인천,76.6,59.0
20230822,인천,86.3,74.0
20230823,인천,94.0,90.0
20230824,인천,92.5,84.0
20230825,인천,82.8,64.0
20230826,인천,79.3,53.0
20230827,인천,80.5,68.0
20230828,인천,88.3,80.0
20230829,인천,91.3,82.0
20230830,인천,84.9,75.0
20230831,인천,78.0,60.0
20230901,인천,73.0,47.0
20230902,인천,71.1,53.0
20230903,인천,77.0,71.0
20230904,인천,80.4,67.0
20230905,인천,77.0,63.0
20230906,인천,69.8,47.0
20230907,인천,50.4,33.0
20230908,인천,61.8,45.0
20230909,인천,70.4,43.0
20230910,인천,72.8,53.0
20230911,인천,72.0,50.0
20230912,인천,73.0,56.0
20230913,인천,87.1,74.0
20230914,인천,74.1,62.0
20230915,인천,82.0,66.0
20230916,인천,87.1,75.0
20230917,인천,87.1,74.0
20230918,인천,83.0,65.0
20230919,인천,87.1,74.0
20230920,인천,90.6,78.0
20230921,인천,71.9,61.0
20230922,인천,70.4,39.0
20230923,인천,64.3,38.0
20230924,인천,53.1,38.0
20230925,인천,64.5,49.0
20230926,인천,94.4,81.0
20230927,인천,90.4,80.0
20230928,인천,80.1,63.0
20230929,인천,61.9,36.0
20230930,인천,71.1,43.0
20231001,인천,57.1,38.0
20231002,인천,51.1,29.0
20231003,인천,62.9,49.0
20231004,인천,70.8,43.0
20231005,인천,40.8,31.0
20231006,인천,46.8,35.0
20231007,인천,54.6,40.0
20231008,인천,64.3,59.0
20231009,인천,66.9,53.0
20231010,인천,75.8,55.0
20231011,인천,60.6,41.0
20231012,인천,63.8,43.0
20231013,인천,69.4,51.0
20231014,인천,78.9,58.0
20231015,인천,76.3,57.0
20231016,인천,53.8,35.0
20231017,인천,50.8,26.0
20231018,인천,71.6,50.0
20231019,인천,78.8,58.0
20231020,인천,44.8,37.0
20231021,인천,49.9,36.0
20231022,인천,62.1,45.0
20231023,인천,74.4,51.0
20231024,인천,81.1,66.0
20231025,인천,79.5,60.0
20231026,인천,86.4,76.0
20231027,인천,63.6,49.0
20231028,인천,65.9,27.0
20231029,인천,62.4,28.0
20231030,인천,75.0,56.0
20231031,인천,83.1,65.0
20231101,인천,87.3,81.0
20231102,인천,78.8,60.0
20231103,인천,84.5,68.0
20231104,인천,70.3,63.0
20231105,인천,87.0,70.0
20231106,인천,81.1,48.0
20231107,인천,59.6,49.0
20231108,인천,57.5,34.0
20231109,인천,66.4,43.0
20231110,인천,51.8,31.0
20231111,인천,48.8,34.0
20231112,인천,56.6,43.0
20231113,인천,55.1,40.0
20231114,인천,67.0,52.0
20231115,인천,71.0,56.0
20231116,인천,81.9,63.0
20231117,인천,60.5,33.0
20231118,인천,62.5,51.0
20231119,인천,69.0,47.0
20231120,인천,56.0,33.0
20231121,인천,64.6,39.0
20231122,인천,71.4,59.0
20231123,인천,76.6,64.0
20231124,인천,56.4,41.0
20231125,인천,46.5,30.0
20231126,인천,44.8,33.0
20231127,인천,80.9,57.0
20231128,인천,59.6,36.0
20231129,인천,60.5,46.0
20231130,인천,51.4,41.0
20231201,인천,55.8,39.0
20231202,인천,59.9,47.0
20231203,인천,56.1,39.0
20231204,인천,59.0,37.0
20231205,인천,55.0,46.0
20231206,인천,72.4,53.0
20231207,인천,63.0,47.0
20231208,인천,72.8,61.0
20231209,인천,86.9,80.0
20231210,인천,52.5,39.0
20231211,인천,84.8,68.0
20231212,인천,77.0,64.0
20231213,인천,72.3,63.0
20231214,인천,85.8,63.0
20231215,인천,94.8,90.0
20231216,인천,71.8,54.0
20231217,인천,51.6,38.0
20231218,인천,44.9,37.0
20231219,인천,62.6,38.0
20231220,인천,66.8,52.0
20231221,인천,60.8,48.0
20231222,인천,56.3,49.0
20231223,인천,57.0,42.0
20231224,인천,78.4,62.0
20231225,인천,74.6,57.0
20231226,인천,70.8,50.0
20231227,인천,78.5,55.0
20231228,인천,71.6,61.0
20231229,인천,72.9,64.0
20231230,인천,89.1,72.0
20231231,인천,89.6,80.0
20240101,인천,87.1,75.0
20240102,인천,73.9,59.0
20240103,인천,78.5,61.0
20240104,인천,68.5,59.0
20240105,인천,77.1,66.0
20240106,인천,68.8,40.0
20240107,인천,56.5,37.0
20240108,인천,59.3,46.0
20240109,인천,84.9,62.0
20240110,인천,85.0,74.0
20240111,인천,80.4,66.0
20240112,인천,59.8,29.0
20240113,인천,50.0,29.0
20240114,인천,71.6,54.0
20240115,인천,45.3,33.0
20240116,인천,46.9,32.0
20240117,인천,80.3,54.0
20240118,인천,78.4,67.0
20240119,인천,61.6,52.0
20240120,인천,70.3,55.0
20240121,인천,79.3,69.0
20240122,인천,66.5,60.0
20240123,인천,57.3,52.0
20240124,인천,52.4,43.0
20240125,인천,45.1,35.0
20240126,인천,63.9,44.0
20240127,인천,68.8,41.0
20240128,인천,64.5,51.0
20240129,인천,70.4,47.0
