일시,지점명,평균습도(%rh),최저습도(%rh)
20200801,파주,97.9,89.0
20200802,파주,99.6,93.0
20200803,파주,98.6,91.0
20200804,파주,95.0,86.0
20200805,파주,97.1,86.0
20200806,파주,95.5,74.0
20200807,파주,93.9,80.0
20200808,파주,92.1,72.0
20200809,파주,99.9,99.0
20200810,파주,96.6,88.0
20200811,파주,99.0,85.0
20200812,파주,91.9,73.0
20200813,파주,93.8,82.0
20200814,파주,95.4,90.0
20200815,파주,99.0,93.0
20200816,파주,92.0,78.0
20200817,파주,90.4,70.0
20200818,파주,89.4,64.0
20200819,파주,87.6,64.0
20200820,파주,90.6,71.0
20200821,파주,95.4,85.0
20200822,파주,92.8,69.0
20200823,파주,89.6,63.0
20200824,파주,87.3,60.0
20200825,파주,83.5,57.0
20200826,파주,80.0,57.0
20200827,파주,89.1,70.0
20200828,파주,94.4,76.0
20200829,파주,90.9,69.0
20200830,파주,91.3,73.0
20200831,파주,89.0,69.0
20200901,파주,84.9,61.0
20200902,파주,99.3,98.0
20200903,파주,84.9,63.0
20200904,파주,78.3,50.0
20200905,파주,86.0,59.0
20200906,파주,89.4,74.0
20200907,파주,95.5,87.0
20200908,파주,78.8,56.0
20200909,파주,95.6,76.0
20200910,파주,88.0,59.0
20200911,파주,83.8,48.0
20200912,파주,87.5,75.0
20200913,파주,79.6,56.0
20200914,파주,89.8,63.0
20200915,파주,88.9,53.0
20200916,파주,92.4,72.0
20200917,파주,85.1,55.0
20200918,파주,82.5,41.0
20200919,파주,76.8,32.0
20200920,파주,71.5,33.0
20200921,파주,78.8,37.0
20200922,파주,76.6,44.0
20200923,파주,74.6,49.0
20200924,파주,71.9,51.0
20200925,파주,75.0,51.0
20200926,파주,74.5,49.0
20200927,파주,79.4,46.0
20200928,파주,83.1,43.0
20200929,파주,86.3,47.0
20200930,파주,85.3,59.0
20201001,파주,84.6,55.0
20201002,파주,91.9,70.0
20201003,파주,83.5,47.0
20201004,파주,80.8,41.0
20201005,파주,73.8,43.0
20201006,파주,77.4,30.0
20201007,파주,73.1,33.0
20201008,파주,68.1,40.0
20201009,파주,65.3,39.0
20201010,파주,75.9,44.0
20201011,파주,81.9,53.0
20201012,파주,82.1,50.0
20201013,파주,73.9,26.0
20201014,파주,68.5,19.0
20201015,파주,70.5,29.0
20201016,파주,90.8,69.0
20201017,파주,80.3,28.0
20201018,파주,81.8,47.0
20201019,파주,86.1,44.0
