일시,지점명,평균습도(%rh),최저습도(%rh)
20210710,양평,88.4,68.0
20210711,양평,97.5,80.0
20210712,양평,86.3,61.0
20210713,양평,82.0,56.0
20210714,양평,80.9,55.0
20210715,양평,84.5,53.0
20210716,양평,82.6,54.0
20210717,양평,78.9,51.0
20210718,양평,74.1,52.0
20210719,양평,84.0,54.0
20210720,양평,81.1,59.0
20210721,양평,74.5,53.0
20210722,양평,72.8,42.0
20210723,양평,72.9,42.0
20210724,양평,71.3,43.0
20210725,양평,73.3,49.0
20210726,양평,69.3,45.0
20210727,양평,73.9,46.0
20210728,양평,77.5,52.0
20210729,양평,77.6,56.0
20210730,양평,76.0,49.0
20210731,양평,75.6,50.0
20210801,양평,84.6,64.0
20210802,양평,92.9,75.0
20210803,양평,86.5,62.0
20210804,양평,77.8,46.0
20210805,양평,75.8,53.0
20210806,양평,77.4,48.0
20210807,양평,75.3,44.0
20210808,양평,86.8,59.0
20210809,양평,63.9,43.0
20210810,양평,79.9,60.0
20210811,양평,76.9,49.0
20210812,양평,81.4,50.0
20210813,양평,82.1,60.0
20210814,양평,70.5,55.0
20210815,양평,71.8,49.0
20210816,양평,67.9,50.0
20210817,양평,67.4,45.0
20210818,양평,71.6,50.0
20210819,양평,70.9,48.0
20210820,양평,73.3,54.0
20210821,양평,90.4,67.0
20210822,양평,85.0,57.0
20210823,양평,98.0,87.0
20210824,양평,98.3,83.0
20210825,양평,98.1,87.0
20210826,양평,92.3,76.0
20210827,양평,90.0,69.0
20210828,양평,86.6,58.0
20210829,양평,88.4,59.0
20210830,양평,90.0,68.0
20210831,양평,98.1,76.0
20210901,양평,94.8,80.0
20210902,양평,81.6,58.0
20210903,양평,70.0,37.0
20210904,양평,70.8,47.0
20210905,양평,68.8,45.0
20210906,양평,71.5,50.0
20210907,양평,99.8,98.0
20210908,양평,82.3,52.0
20210909,양평,87.5,33.0
20210910,양평,85.8,60.0
20210911,양평,86.1,58.0
20210912,양평,81.4,46.0
20210913,양평,80.5,53.0
20210914,양평,75.4,45.0
20210915,양평,65.0,44.0
20210916,양평,76.3,45.0
20210917,양평,69.8,44.0
20210918,양평,77.3,49.0
20210919,양평,80.1,51.0
20210920,양평,72.1,47.0
20210921,양평,90.5,64.0
20210922,양평,80.6,52.0
20210923,양평,75.9,49.0
20210924,양평,76.3,45.0
20210925,양평,85.9,67.0
20210926,양평,74.0,50.0
20210927,양평,79.3,55.0
20210928,양평,83.6,58.0
20210929,양평,98.8,89.0
20210930,양평,84.9,39.0
20211001,양평,84.6,47.0
20211002,양평,88.3,58.0
20211003,양평,87.0,54.0
20211004,양평,85.3,70.0
20211005,양평,76.4,55.0
20211006,양평,91.0,74.0
20211007,양평,94.9,78.0
20211008,양평,98.6,90.0
20211009,양평,89.9,67.0
20211010,양평,94.0,72.0
20211011,양평,77.3,58.0
20211012,양평,71.5,55.0
20211013,양평,81.6,52.0
20211014,양평,81.3,53.0
20211015,양평,87.0,71.0
20211016,양평,51.9,26.0
20211017,양평,51.8,25.0
20211018,양평,69.9,36.0
20211019,양평,82.9,45.0
20211020,양평,81.9,38.0
20211021,양평,82.5,39.0
20211022,양평,81.6,38.0
20211023,양평,81.5,36.0
20211024,양평,80.8,37.0
20211025,양평,83.3,42.0
20211026,양평,87.0,53.0
20211027,양평,75.6,36.0
20211028,양평,76.1,34.0
20211029,양평,72.6,34.0
20211030,양평,79.5,48.0
20211031,양평,85.0,51.0
20211101,양평,80.1,46.0
20211102,양평,84.1,49.0
20211103,양평,73.8,23.0
20211104,양평,84.0,57.0
20211105,양평,82.5,35.0
20211106,양평,76.3,32.0
20211107,양평,68.6,39.0
20211108,양평,82.4,62.0
20211109,양평,86.3,69.0
20211110,양평,71.0,52.0
20211111,양평,57.9,42.0
20211112,양평,55.4,34.0
20211113,양평,74.5,46.0
20211114,양평,72.4,35.0
20211115,양평,81.5,32.0
20211116,양평,74.1,29.0
20211117,양평,76.0,45.0
20211118,양평,71.6,54.0
20211119,양평,89.1,70.0
20211120,양평,87.9,58.0
20211121,양평,87.4,58.0
20211122,양평,55.8,38.0
20211123,양평,55.9,45.0
20211124,양평,72.4,52.0
20211125,양평,67.6,30.0
20211126,양평,66.3,32.0
20211127,양평,72.0,33.0
20211128,양평,70.5,29.0
20211129,양평,72.3,42.0
20211130,양평,83.4,57.0
20211201,양평,46.8,34.0
20211202,양평,72.0,45.0
20211203,양평,56.5,26.0
20211204,양평,55.1,29.0
20211205,양평,72.3,35.0
20211206,양평,74.9,34.0
20211207,양평,80.1,46.0
20211208,양평,85.4,47.0
20211209,양평,87.3,63.0
20211210,양평,91.4,75.0
20211211,양평,91.3,72.0
20211212,양평,63.4,28.0
20211213,양평,41.9,21.0
20211214,양평,61.4,44.0
20211215,양평,99.4,92.0
20211216,양평,99.6,96.0
20211217,양평,44.0,26.0
20211218,양평,65.4,38.0
20211219,양평,71.0,37.0
20211220,양평,82.8,62.0
20211221,양평,74.4,40.0
20211222,양평,61.5,26.0
20211223,양평,73.3,38.0
20211224,양평,74.4,57.0
20211225,양평,39.5,28.0
20211226,양평,38.9,27.0
20211227,양평,64.6,41.0
20211228,양평,80.6,69.0
20211229,양평,83.3,55.0
20211230,양평,45.4,31.0
20211231,양평,34.9,23.0
20220101,양평,55.9,30.0
20220102,양평,63.8,43.0
20220103,양평,67.5,34.0
20220104,양평,52.1,22.0
20220105,양평,63.0,34.0
20220106,양평,61.3,24.0
20220107,양평,67.1,30.0
20220108,양평,67.4,46.0
20220109,양평,75.8,55.0
20220110,양평,80.5,59.0
20220111,양평,52.8,36.0
20220112,양평,51.3,29.0
20220113,양평,48.9,29.0
20220114,양평,50.6,22.0
20220115,양평,55.5,31.0
20220116,양평,49.1,24.0
20220117,양평,56.6,29.0
20220118,양평,50.3,22.0
20220119,양평,77.1,51.0
20220120,양평,71.8,30.0
20220121,양평,66.5,22.0
20220122,양평,65.4,38.0
20220123,양평,64.3,38.0
20220124,양평,61.1,41.0
20220125,양평,93.0,60.0
20220126,양평,74.0,32.0
20220127,양평,58.5,26.0
20220128,양평,49.9,27.0
20220129,양평,45.3,26.0
20220130,양평,58.8,24.0
20220131,양평,66.0,35.0
20220201,양평,77.0,52.0
20220202,양평,59.8,29.0
20220203,양평,55.6,26.0
20220204,양평,54.4,25.0
20220205,양평,50.5,29.0
20220206,양평,53.9,26.0
20220207,양평,51.1,28.0
20220208,양평,54.8,24.0
20220209,양평,55.9,17.0
20220210,양평,56.5,21.0
20220211,양평,61.6,31.0
20220212,양평,55.3,21.0
20220213,양평,57.3,32.0
20220214,양평,73.0,34.0
20220215,양평,52.6,34.0
20220216,양평,44.4,28.0
20220217,양평,42.0,25.0
20220218,양평,46.8,17.0
20220219,양평,50.8,30.0
20220220,양평,38.0,19.0
20220221,양평,49.6,31.0
20220222,양평,39.1,25.0
20220223,양평,39.4,20.0
20220224,양평,49.1,26.0
20220225,양평,70.5,45.0
20220226,양평,74.1,46.0
20220227,양평,55.4,24.0
20220228,양평,69.0,41.0
20220301,양평,81.9,48.0
20220302,양평,61.1,24.0
20220303,양평,58.5,18.0
20220304,양평,58.6,27.0
20220305,양평,32.4,19.0
20220306,양평,33.4,17.0
20220307,양평,50.3,21.0
20220308,양평,61.6,37.0
20220309,양평,67.6,28.0
20220310,양평,56.5,14.0
20220311,양평,71.9,45.0
20220312,양평,,49.0
20220313,양평,98.8,64.0
20220314,양평,88.3,78.0
20220315,양평,79.1,50.0
20220316,양평,68.3,33.0
20220317,양평,60.8,43.0
20220318,양평,58.5,48.0
20220319,양평,91.0,58.0
20220320,양평,77.4,44.0
20220321,양평,60.4,24.0
20220322,양평,49.4,20.0
20220323,양평,57.0,36.0
20220324,양평,69.1,56.0
20220325,양평,73.9,41.0
20220326,양평,88.8,72.0
20220327,양평,60.9,20.0
20220328,양평,,19.0
20220329,양평,56.4,29.0
20220330,양평,80.3,49.0
20220331,양평,71.5,49.0
20220401,양평,55.6,23.0
20220402,양평,53.0,24.0
20220403,양평,50.3,18.0
20220404,양평,50.5,21.0
20220405,양평,47.9,23.0
20220406,양평,43.6,17.0
20220407,양평,40.1,25.0
20220408,양평,47.9,20.0
20220409,양평,53.0,30.0
20220410,양평,53.8,13.0
20220411,양평,60.0,29.0
20220412,양평,68.9,40.0
20220413,양평,79.3,50.0
20220414,양평,61.3,46.0
20220415,양평,61.1,21.0
20220416,양평,55.6,16.0
20220417,양평,46.8,15.0
20220418,양평,48.6,21.0
20220419,양평,51.4,23.0
20220420,양평,54.4,16.0
20220421,양평,56.8,22.0
20220422,양평,74.4,58.0
20220423,양평,62.1,15.0
20220424,양평,64.0,34.0
20220425,양평,76.3,53.0
20220426,양평,69.9,47.0
20220427,양평,32.4,14.0
20220428,양평,52.9,24.0
20220429,양평,69.3,46.0
20220430,양평,65.4,46.0
20220501,양평,60.8,16.0
20220502,양평,58.3,22.0
20220503,양평,58.5,23.0
20220504,양평,55.4,30.0
20220505,양평,59.1,21.0
20220506,양평,66.6,37.0
20220507,양평,53.5,14.0
20220508,양평,55.4,32.0
20220509,양평,65.1,32.0
20220510,양평,50.5,7.0
20220511,양평,53.4,34.0
20220512,양평,58.3,39.0
20220513,양평,65.4,47.0
20220514,양평,57.4,25.0
20220515,양평,47.0,21.0
20220516,양평,50.3,28.0
20220517,양평,55.3,30.0
20220518,양평,58.4,32.0
20220519,양평,51.4,30.0
20220520,양평,57.3,34.0
20220521,양평,64.5,43.0
20220522,양평,72.6,47.0
20220523,양평,68.6,41.0
20220524,양평,56.8,24.0
20220525,양평,61.0,29.0
20220526,양평,56.5,27.0
20220527,양평,58.1,40.0
20220528,양평,64.0,28.0
20220529,양평,58.9,34.0
20220530,양평,74.9,54.0
20220531,양평,52.6,23.0
20220601,양평,,11.0
20220602,양평,58.4,34.0
20220603,양평,60.1,24.0
20220604,양평,57.4,40.0
20220605,양평,73.8,49.0
20220606,양평,72.1,47.0
20220607,양평,58.1,39.0
20220608,양평,59.6,43.0
20220609,양평,74.8,57.0
20220610,양평,72.4,41.0
20220611,양평,60.3,32.0
20220612,양평,60.0,40.0
20220613,양평,62.4,44.0
20220614,양평,50.3,36.0
20220615,양평,93.5,62.0
20220616,양평,80.5,55.0
20220617,양평,76.6,54.0
20220618,양평,78.6,65.0
20220619,양평,81.0,69.0
20220620,양평,74.9,52.0
20220621,양평,66.5,38.0
20220622,양평,69.0,43.0
20220623,양평,84.8,69.0
20220624,양평,77.0,60.0
20220625,양평,77.8,51.0
20220626,양평,86.0,73.0
20220627,양평,88.0,69.0
20220628,양평,68.8,62.0
20220629,양평,89.3,70.0
20220630,양평,95.6,85.0
20220701,양평,81.4,56.0
20220702,양평,75.6,49.0
20220703,양평,72.6,49.0
20220704,양평,74.4,48.0
20220705,양평,77.8,58.0
20220706,양평,79.3,59.0
20220707,양평,80.5,60.0
20220708,양평,79.8,65.0
20220709,양평,76.5,59.0
20220710,양평,75.1,49.0
20220711,양평,81.9,64.0
20220712,양평,78.8,60.0
20220713,양평,92.1,79.0
20220714,양평,83.9,64.0
20220715,양평,73.6,50.0
20220716,양평,86.9,73.0
20220717,양평,81.5,62.0
20220718,양평,84.1,64.0
20220719,양평,79.4,54.0
20220720,양평,76.8,52.0
20220721,양평,88.6,76.0
20220722,양평,87.3,58.0
20220723,양평,88.8,67.0
20220724,양평,86.5,71.0
20220725,양평,74.8,47.0
20220726,양평,74.9,48.0
20220727,양평,77.6,55.0
20220728,양평,75.0,55.0
20220729,양평,71.5,48.0
20220730,양평,75.5,49.0
20220731,양평,89.3,65.0
20220801,양평,84.0,64.0
20220802,양평,88.0,75.0
20220803,양평,85.3,59.0
20220804,양평,77.0,53.0
20220805,양평,79.9,60.0
20220806,양평,83.5,66.0
20220807,양평,79.9,65.0
20220808,양평,93.0,81.0
20220809,양평,93.9,83.0
20220810,양평,89.9,67.0
20220811,양평,94.3,81.0
20220812,양평,76.4,42.0
20220813,양평,91.1,83.0
20220814,양평,90.8,73.0
20220815,양평,80.4,64.0
20220816,양평,74.3,48.0
20220817,양평,85.6,57.0
20220818,양평,80.3,56.0
20220819,양평,90.4,74.0
20220820,양평,80.3,57.0
20220821,양평,77.1,50.0
20220822,양평,79.6,65.0
20220823,양평,87.6,71.0
20220824,양평,75.8,56.0
20220825,양평,90.3,71.0
20220826,양평,78.4,51.0
20220827,양평,64.9,36.0
20220828,양평,71.1,39.0
20220829,양평,83.3,66.0
20220830,양평,96.0,86.0
20220831,양평,89.8,70.0
20220901,양평,82.4,43.0
20220902,양평,66.6,40.0
20220903,양평,68.9,53.0
20220904,양평,86.8,67.0
20220905,양평,96.1,85.0
20220906,양평,74.0,39.0
20220907,양평,74.1,31.0
20220908,양평,77.5,34.0
20220909,양평,73.4,31.0
20220910,양평,69.4,42.0
20220911,양평,77.5,54.0
20220912,양평,82.4,58.0
20220913,양평,83.4,65.0
20220914,양평,56.4,38.0
20220915,양평,68.5,49.0
20220916,양평,74.4,58.0
20220917,양평,83.3,60.0
20220918,양평,77.4,60.0
20220919,양평,59.5,48.0
20220920,양평,67.5,37.0
20220921,양평,72.6,33.0
20220922,양평,72.5,36.0
20220923,양평,72.8,42.0
20220924,양평,70.9,28.0
20220925,양평,73.3,22.0
20220926,양평,73.4,31.0
20220927,양평,76.0,31.0
20220928,양평,83.3,42.0
20220929,양평,82.6,44.0
20220930,양평,83.9,36.0
20221001,양평,81.0,38.0
20221002,양평,85.9,63.0
20221003,양평,95.1,83.0
20221004,양평,92.8,83.0
20221005,양평,80.6,53.0
20221006,양평,77.5,57.0
20221007,양평,77.1,50.0
20221008,양평,76.9,40.0
20221009,양평,84.8,59.0
20221010,양평,68.4,46.0
20221011,양평,69.9,46.0
20221012,양평,82.6,42.0
20221013,양평,82.3,47.0
20221014,양평,83.3,49.0
20221015,양평,77.4,18.0
20221016,양평,83.5,67.0
20221017,양평,50.1,22.0
20221018,양평,67.9,28.0
20221019,양평,72.5,26.0
20221020,양평,73.8,35.0
20221021,양평,80.5,39.0
20221022,양평,78.6,43.0
20221023,양평,63.4,26.0
20221024,양평,60.8,33.0
20221025,양평,67.4,38.0
20221026,양평,73.5,36.0
20221027,양평,76.8,41.0
20221028,양평,77.8,31.0
20221029,양평,75.4,35.0
20221030,양평,75.1,39.0
20221031,양평,75.3,41.0
20221101,양평,76.9,39.0
20221102,양평,70.9,28.0
20221103,양평,64.1,41.0
20221104,양평,43.3,20.0
20221105,양평,55.1,21.0
20221106,양평,62.1,27.0
20221107,양평,66.6,40.0
20221108,양평,70.4,37.0
20221109,양평,78.4,43.0
20221110,양평,80.5,51.0
20221111,양평,76.0,40.0
20221112,양평,84.5,49.0
20221113,양평,89.5,81.0
20221114,양평,76.4,35.0
20221115,양평,88.9,58.0
20221116,양평,87.4,34.0
20221117,양평,78.9,46.0
20221118,양평,80.3,37.0
20221119,양평,77.1,39.0
20221120,양평,72.8,34.0
20221121,양평,78.6,51.0
20221122,양평,80.9,50.0
20221123,양평,68.6,35.0
20221124,양평,74.1,44.0
20221125,양평,65.3,30.0
20221126,양평,61.0,19.0
20221127,양평,59.0,14.0
20221128,양평,78.6,45.0
20221129,양평,56.4,20.0
20221130,양평,39.8,24.0
20221201,양평,44.3,31.0
20221202,양평,54.1,21.0
20221203,양평,71.8,50.0
20221204,양평,33.8,22.0
20221205,양평,39.4,21.0
20221206,양평,77.0,61.0
20221207,양평,77.6,38.0
20221208,양평,69.6,24.0
20221209,양평,74.9,48.0
20221210,양평,75.3,29.0
20221211,양평,67.0,25.0
20221212,양평,74.3,40.0
20221213,양평,70.3,46.0
20221214,양평,47.5,36.0
20221215,양평,80.4,64.0
20221216,양평,54.1,33.0
20221217,양평,55.3,27.0
20221218,양평,48.6,30.0
20221219,양평,66.3,36.0
20221220,양평,70.0,37.0
20221221,양평,85.8,60.0
20221222,양평,54.3,39.0
20221223,양평,54.1,46.0
20221224,양평,65.5,38.0
20221225,양평,72.9,43.0
20221226,양평,77.9,51.0
20221227,양평,77.6,53.0
20221228,양평,62.8,33.0
20221229,양평,63.0,29.0
20221230,양평,69.3,36.0
20221231,양평,78.9,57.0
20230101,양평,54.8,21.0
20230102,양평,45.1,25.0
20230103,양평,59.0,25.0
20230104,양평,58.0,23.0
20230105,양평,72.1,43.0
20230106,양평,75.8,48.0
20230107,양평,86.6,61.0
20230108,양평,83.3,54.0
20230109,양평,62.5,23.0
20230110,양평,72.4,37.0
20230111,양평,77.3,42.0
20230112,양평,66.6,20.0
20230113,양평,98.8,73.0
20230114,양평,90.8,71.0
20230115,양평,91.3,80.0
20230116,양평,71.5,43.0
20230117,양평,72.8,49.0
20230118,양평,64.6,25.0
20230119,양평,70.1,47.0
20230120,양평,49.4,27.0
20230121,양평,63.5,21.0
20230122,양평,60.5,36.0
20230123,양평,63.1,34.0
20230124,양평,45.6,30.0
20230125,양평,46.8,27.0
20230126,양평,78.8,57.0
20230127,양평,57.9,27.0
20230128,양평,51.5,30.0
20230129,양평,61.3,41.0
20230130,양평,51.0,23.0
20230131,양평,62.5,38.0
20230201,양평,57.6,24.0
20230202,양평,54.4,26.0
20230203,양평,49.5,12.0
20230204,양평,61.4,27.0
20230205,양평,74.1,47.0
20230206,양평,70.5,32.0
20230207,양평,71.1,36.0
20230208,양평,67.6,23.0
20230209,양평,57.3,27.0
20230210,양평,80.6,52.0
20230211,양평,83.4,59.0
20230212,양평,73.3,44.0
20230213,양평,66.4,48.0
20230214,양평,60.5,36.0
20230215,양평,54.4,33.0
20230216,양평,62.6,46.0
20230217,양평,67.0,32.0
20230218,양평,60.0,40.0
20230219,양평,48.4,22.0
20230220,양평,45.4,12.0
20230221,양평,44.4,21.0
20230222,양평,49.9,16.0
20230223,양평,56.3,29.0
20230224,양평,50.9,17.0
20230225,양평,40.5,13.0
20230226,양평,45.1,11.0
20230227,양평,52.0,21.0
20230228,양평,61.5,28.0
20230301,양평,52.6,24.0
20230302,양평,,10.0
20230303,양평,63.1,37.0
20230304,양평,66.4,32.0
20230305,양평,60.8,25.0
20230306,양평,,13.0
20230307,양평,54.5,32.0
20230308,양평,64.5,36.0
20230309,양평,75.1,45.0
20230310,양평,63.6,22.0
20230311,양평,47.1,15.0
20230312,양평,67.6,35.0
20230313,양평,29.3,18.0
20230314,양평,44.8,18.0
20230315,양평,60.8,26.0
20230316,양평,29.9,13.0
20230317,양평,40.8,13.0
20230318,양평,42.5,14.0
20230319,양평,55.4,18.0
20230320,양평,48.8,17.0
20230321,양평,43.5,9.0
20230322,양평,46.3,23.0
20230323,양평,64.9,45.0
20230324,양평,64.5,44.0
20230325,양평,58.1,46.0
20230326,양평,32.0,10.0
20230327,양평,35.3,13.0
20230328,양평,47.5,20.0
20230329,양평,49.1,15.0
20230330,양평,36.6,12.0
20230331,양평,40.5,14.0
20230401,양평,40.1,13.0
20230402,양평,33.6,12.0
20230403,양평,36.9,13.0
20230404,양평,42.0,15.0
20230405,양평,91.3,74.0
20230406,양평,90.9,79.0
20230407,양평,59.8,26.0
20230408,양평,46.3,18.0
20230409,양평,54.4,22.0
20230410,양평,51.8,21.0
20230411,양평,73.0,56.0
20230412,양평,40.0,12.0
20230413,양평,44.5,12.0
20230414,양평,52.3,22.0
20230415,양평,82.6,61.0
20230416,양평,67.0,32.0
20230417,양평,58.6,32.0
20230418,양평,80.0,46.0
20230419,양평,59.6,23.0
20230420,양평,78.0,64.0
20230421,양평,50.9,13.0
20230422,양평,27.8,10.0
20230423,양평,44.8,18.0
20230424,양평,47.9,29.0
20230425,양평,77.1,66.0
20230426,양평,71.0,42.0
20230427,양평,63.3,22.0
20230428,양평,62.3,19.0
20230429,양평,84.3,63.0
20230430,양평,62.8,33.0
20230501,양평,59.1,24.0
20230502,양평,54.3,22.0
20230503,양평,53.6,18.0
20230504,양평,63.9,43.0
20230505,양평,94.5,61.0
20230506,양평,75.9,44.0
20230507,양평,57.6,34.0
20230508,양평,61.0,23.0
20230509,양평,60.8,23.0
20230510,양평,55.9,15.0
20230511,양평,55.5,26.0
20230512,양평,57.1,25.0
20230513,양평,56.1,26.0
20230514,양평,58.3,33.0
20230515,양평,58.4,26.0
20230516,양평,59.9,26.0
20230517,양평,58.3,20.0
20230518,양평,79.0,48.0
20230519,양평,65.3,45.0
20230520,양평,66.1,41.0
20230521,양평,60.8,38.0
20230522,양평,60.3,33.0
20230523,양평,54.6,20.0
20230524,양평,58.6,30.0
20230525,양평,52.0,25.0
20230526,양평,60.0,36.0
20230527,양평,88.9,72.0
20230528,양평,97.1,94.0
20230529,양평,86.4,63.0
20230530,양평,72.3,46.0
20230531,양평,61.6,34.0
20230601,양평,69.4,48.0
20230602,양평,68.5,51.0
20230603,양평,58.3,26.0
20230604,양평,53.5,26.0
20230605,양평,62.0,41.0
20230606,양평,66.5,49.0
20230607,양평,76.1,63.0
20230608,양평,77.4,60.0
20230609,양평,67.8,36.0
20230610,양평,66.8,46.0
20230611,양평,80.1,54.0
20230612,양평,74.0,47.0
20230613,양평,66.6,36.0
20230614,양평,69.6,46.0
20230615,양평,68.4,43.0
20230616,양평,64.8,33.0
20230617,양평,55.9,32.0
20230618,양평,63.1,40.0
20230619,양평,64.6,40.0
20230620,양평,69.9,50.0
20230621,양평,91.1,79.0
20230622,양평,77.5,53.0
20230623,양평,76.8,49.0
20230624,양평,69.5,39.0
20230625,양평,69.0,51.0
20230626,양평,88.6,63.0
20230627,양평,75.0,52.0
20230628,양평,74.5,59.0
20230629,양평,93.0,84.0
20230630,양평,85.3,63.0
20230701,양평,72.5,42.0
20230702,양평,78.8,57.0
20230703,양평,74.0,45.0
20230704,양평,84.8,57.0
20230705,양평,79.0,59.0
20230706,양평,70.9,49.0
20230707,양평,73.5,47.0
20230708,양평,80.0,64.0
20230709,양평,85.1,70.0
20230710,양평,81.8,63.0
20230711,양평,94.4,80.0
20230712,양평,86.9,68.0
20230713,양평,94.3,90.0
20230714,양평,95.8,91.0
20230715,양평,92.8,86.0
20230716,양평,90.6,76.0
20230717,양평,91.8,70.0
20230718,양평,94.8,85.0
20230719,양평,80.4,48.0
20230720,양평,82.0,50.0
20230721,양평,75.8,44.0
20230722,양평,76.0,47.0
20230723,양평,94.3,89.0
20230724,양평,85.9,65.0
20230725,양평,81.8,58.0
20230726,양평,87.9,62.0
20230727,양평,81.3,58.0
20230728,양평,77.4,53.0
20230729,양평,74.6,49.0
20230730,양평,73.4,43.0
20230731,양평,75.9,56.0
20230801,양평,77.0,55.0
20230802,양평,75.5,47.0
20230803,양평,72.3,46.0
20230804,양평,74.1,52.0
20230805,양평,71.8,45.0
20230806,양평,70.6,49.0
20230807,양평,69.5,52.0
20230808,양평,63.9,47.0
20230809,양평,70.8,56.0
20230810,양평,89.5,73.0
20230811,양평,89.5,72.0
20230812,양평,91.0,59.0
20230813,양평,82.8,58.0
20230814,양평,77.5,51.0
20230815,양평,74.4,55.0
20230816,양평,72.3,53.0
20230817,양평,77.0,56.0
20230818,양평,73.1,48.0
20230819,양평,72.8,54.0
20230820,양평,75.5,48.0
20230821,양평,78.1,55.0
20230822,양평,79.5,61.0
20230823,양평,92.3,73.0
20230824,양평,93.6,82.0
20230825,양평,80.5,51.0
20230826,양평,77.6,50.0
20230827,양평,82.5,61.0
20230828,양평,82.6,70.0
20230829,양평,90.5,78.0
20230830,양평,91.9,73.0
20230831,양평,82.6,54.0
20230901,양평,81.9,43.0
20230902,양평,78.8,40.0
20230903,양평,85.3,65.0
20230904,양평,85.6,67.0
20230905,양평,79.8,52.0
20230906,양평,69.4,41.0
20230907,양평,66.9,37.0
20230908,양평,72.6,39.0
20230909,양평,74.5,42.0
20230910,양평,76.5,50.0
20230911,양평,75.5,52.0
20230912,양평,78.0,47.0
20230913,양평,91.8,83.0
20230914,양평,77.8,60.0
20230915,양평,90.4,67.0
20230916,양평,91.8,74.0
20230917,양평,89.3,64.0
20230918,양평,85.6,60.0
20230919,양평,86.8,62.0
20230920,양평,86.0,61.0
20230921,양평,70.6,50.0
20230922,양평,77.6,28.0
20230923,양평,70.5,40.0
20230924,양평,64.4,33.0
20230925,양평,75.3,49.0
20230926,양평,96.1,90.0
20230927,양평,93.5,79.0
20230928,양평,79.1,53.0
20230929,양평,76.8,33.0
20230930,양평,82.8,63.0
20231001,양평,67.8,27.0
20231002,양평,74.1,25.0
20231003,양평,82.4,51.0
20231004,양평,87.1,61.0
20231005,양평,54.4,32.0
20231006,양평,73.3,33.0
20231007,양평,77.9,47.0
20231008,양평,76.4,55.0
20231009,양평,80.6,56.0
20231010,양평,78.5,41.0
20231011,양평,73.1,20.0
20231012,양평,77.3,37.0
20231013,양평,81.3,52.0
20231014,양평,92.6,72.0
20231015,양평,83.9,50.0
20231016,양평,74.9,34.0
20231017,양평,75.9,28.0
20231018,양평,80.3,48.0
20231019,양평,93.4,85.0
20231020,양평,48.8,29.0
20231021,양평,70.0,32.0
20231022,양평,76.0,37.0
20231023,양평,82.5,52.0
20231024,양평,89.0,63.0
20231025,양평,90.6,63.0
20231026,양평,87.6,68.0
20231027,양평,81.8,48.0
20231028,양평,85.0,49.0
20231029,양평,80.4,39.0
20231030,양평,81.5,40.0
20231031,양평,85.8,61.0
20231101,양평,87.1,77.0
20231102,양평,66.6,30.0
20231103,양평,76.4,58.0
20231104,양평,77.5,61.0
20231105,양평,85.6,69.0
20231106,양평,77.8,42.0
20231107,양평,61.4,34.0
20231108,양평,70.5,19.0
20231109,양평,72.9,51.0
20231110,양평,46.3,23.0
20231111,양평,51.3,24.0
20231112,양평,53.5,30.0
20231113,양평,54.4,25.0
20231114,양평,68.0,39.0
20231115,양평,75.9,43.0
20231116,양평,90.9,74.0
20231117,양평,61.8,43.0
20231118,양평,55.1,40.0
20231119,양평,67.3,45.0
20231120,양평,65.0,31.0
20231121,양평,71.8,34.0
20231122,양평,69.3,38.0
20231123,양평,63.6,35.0
20231124,양평,44.4,25.0
20231125,양평,46.8,19.0
20231126,양평,49.5,26.0
20231127,양평,89.0,59.0
20231128,양평,52.6,29.0
20231129,양평,59.0,37.0
20231130,양평,42.6,27.0
20231201,양평,57.3,29.0
20231202,양평,66.9,54.0
20231203,양평,55.8,31.0
20231204,양평,67.0,32.0
20231205,양평,71.0,44.0
20231206,양평,84.0,61.0
20231207,양평,63.4,42.0
20231208,양평,75.9,48.0
20231209,양평,86.3,68.0
20231210,양평,80.6,54.0
20231211,양평,69.9,59.0
20231212,양평,76.1,54.0
20231213,양평,80.6,56.0
20231214,양평,81.1,72.0
20231215,양평,93.3,79.0
20231216,양평,64.9,40.0
20231217,양평,42.6,31.0
20231218,양평,52.8,30.0
20231219,양평,65.1,30.0
20231220,양평,56.9,41.0
20231221,양평,49.6,38.0
20231222,양평,48.1,33.0
20231223,양평,64.3,37.0
20231224,양평,80.6,64.0
20231225,양평,91.0,79.0
20231226,양평,82.6,49.0
20231227,양평,83.0,50.0
20231228,양평,77.6,46.0
20231229,양평,79.0,52.0
20231230,양평,94.9,89.0
20231231,양평,94.9,83.0
20240101,양평,98.3,91.0
20240102,양평,85.6,63.0
20240103,양평,94.9,88.0
20240104,양평,86.8,65.0
20240105,양평,81.0,51.0
20240106,양평,75.4,32.0
20240107,양평,50.3,27.0
20240108,양평,58.8,28.0
20240109,양평,79.8,53.0
20240110,양평,84.5,57.0
20240111,양평,81.5,69.0
20240112,양평,65.0,27.0
20240113,양평,60.5,23.0
20240114,양평,79.5,52.0
20240115,양평,50.0,29.0
20240116,양평,63.9,30.0
20240117,양평,86.1,63.0
20240118,양평,79.5,60.0
20240119,양평,57.9,49.0
20240120,양평,63.9,49.0
20240121,양평,73.1,59.0
20240122,양평,60.1,48.0
20240123,양평,49.1,37.0
20240124,양평,43.9,34.0
20240125,양평,49.5,25.0
20240126,양평,64.8,27.0
20240127,양평,67.1,32.0
