일시,지점명,평균습도(%rh),최저습도(%rh)
20220923,서울,68.9,42.0
20220924,서울,64.6,37.0
20220925,서울,63.3,36.0
20220926,서울,58.5,32.0
20220927,서울,59.0,29.0
20220928,서울,71.0,47.0
20220929,서울,73.5,33.0
20220930,서울,68.0,34.0
20221001,서울,63.3,33.0
20221002,서울,78.9,60.0
20221003,서울,98.5,94.0
20221004,서울,83.8,67.0
20221005,서울,74.8,48.0
20221006,서울,76.6,63.0
20221007,서울,69.5,48.0
20221008,서울,64.6,42.0
20221009,서울,85.8,69.0
20221010,서울,72.9,59.0
20221011,서울,69.1,51.0
20221012,서울,68.1,42.0
20221013,서울,69.6,43.0
20221014,서울,73.4,49.0
20221015,서울,68.5,38.0
20221016,서울,73.9,64.0
20221017,서울,50.3,25.0
20221018,서울,52.1,33.0
20221019,서울,57.8,30.0
20221020,서울,64.4,31.0
20221021,서울,68.8,31.0
20221022,서울,76.3,52.0
20221023,서울,65.0,29.0
20221024,서울,52.6,27.0
20221025,서울,56.5,37.0
20221026,서울,58.3,38.0
20221027,서울,71.8,49.0
20221028,서울,70.1,41.0
20221029,서울,65.9,37.0
20221030,서울,64.5,39.0
20221031,서울,69.8,42.0
20221101,서울,73.5,44.0
20221102,서울,57.1,23.0
20221103,서울,58.1,44.0
20221104,서울,41.8,23.0
20221105,서울,51.3,24.0
20221106,서울,60.5,36.0
20221107,서울,64.5,38.0
20221108,서울,68.3,40.0
20221109,서울,76.0,57.0
20221110,서울,74.5,53.0
20221111,서울,62.5,40.0
20221112,서울,80.0,50.0
20221113,서울,85.6,69.0
20221114,서울,74.8,45.0
20221115,서울,77.4,62.0
20221116,서울,71.3,33.0
20221117,서울,64.6,41.0
20221118,서울,69.6,39.0
20221119,서울,55.8,35.0
20221120,서울,58.3,38.0
20221121,서울,70.5,53.0
20221122,서울,69.9,47.0
20221123,서울,56.0,34.0
20221124,서울,65.6,51.0
20221125,서울,67.1,35.0
20221126,서울,52.4,28.0
20221127,서울,43.1,28.0
20221128,서울,65.5,34.0
20221129,서울,67.0,39.0
20221130,서울,49.1,34.0
20221201,서울,43.4,34.0
20221202,서울,42.0,24.0
20221203,서울,70.5,46.0
20221204,서울,38.9,25.0
20221205,서울,41.9,25.0
20221206,서울,62.8,44.0
20221207,서울,60.4,41.0
20221208,서울,57.5,21.0
20221209,서울,60.8,49.0
20221210,서울,46.5,26.0
20221211,서울,52.5,29.0
20221212,서울,73.4,53.0
20221213,서울,70.8,57.0
20221214,서울,50.1,43.0
20221215,서울,79.1,61.0
20221216,서울,56.9,34.0
20221217,서울,52.0,34.0
20221218,서울,47.1,38.0
20221219,서울,55.6,40.0
20221220,서울,55.8,40.0
20221221,서울,82.4,57.0
20221222,서울,60.5,45.0
20221223,서울,60.5,52.0
20221224,서울,54.9,38.0
20221225,서울,66.5,46.0
20221226,서울,68.4,44.0
20221227,서울,69.8,48.0
20221228,서울,58.1,39.0
20221229,서울,56.3,33.0
20221230,서울,65.6,36.0
20221231,서울,65.5,57.0
20230101,서울,54.5,28.0
20230102,서울,45.9,32.0
20230103,서울,49.0,27.0
20230104,서울,51.4,34.0
20230105,서울,58.1,39.0
20230106,서울,71.9,48.0
20230107,서울,80.9,64.0
20230108,서울,69.3,46.0
20230109,서울,60.1,43.0
20230110,서울,59.9,39.0
20230111,서울,61.9,30.0
20230112,서울,46.6,25.0
20230113,서울,99.1,47.0
20230114,서울,92.9,82.0
20230115,서울,93.9,84.0
20230116,서울,63.1,42.0
20230117,서울,65.1,46.0
20230118,서울,60.5,27.0
20230119,서울,69.3,47.0
20230120,서울,52.4,30.0
20230121,서울,55.4,36.0
20230122,서울,62.8,53.0
20230123,서울,66.6,46.0
20230124,서울,51.9,39.0
20230125,서울,45.1,27.0
20230126,서울,80.1,52.0
20230127,서울,56.5,35.0
20230128,서울,54.9,39.0
20230129,서울,58.3,49.0
20230130,서울,55.9,31.0
20230131,서울,69.1,48.0
20230201,서울,68.4,37.0
20230202,서울,50.3,36.0
20230203,서울,47.4,22.0
20230204,서울,49.8,33.0
20230205,서울,71.0,49.0
20230206,서울,72.3,50.0
20230207,서울,72.9,50.0
20230208,서울,62.1,31.0
20230209,서울,49.9,32.0
20230210,서울,79.6,69.0
20230211,서울,73.0,50.0
20230212,서울,70.0,54.0
20230213,서울,66.5,56.0
20230214,서울,54.9,38.0
20230215,서울,46.4,33.0
20230216,서울,68.3,51.0
20230217,서울,67.8,40.0
20230218,서울,58.3,45.0
20230219,서울,56.1,29.0
20230220,서울,46.4,27.0
20230221,서울,42.4,23.0
20230222,서울,50.6,21.0
20230223,서울,65.5,36.0
20230224,서울,57.9,25.0
20230225,서울,44.0,27.0
20230226,서울,46.6,25.0
20230227,서울,47.4,24.0
20230228,서울,63.4,44.0
20230301,서울,54.4,27.0
20230302,서울,37.8,22.0
20230303,서울,65.0,48.0
20230304,서울,68.4,35.0
20230305,서울,54.0,24.0
20230306,서울,41.9,18.0
20230307,서울,60.9,40.0
20230308,서울,66.3,41.0
20230309,서울,85.9,71.0
20230310,서울,62.1,27.0
20230311,서울,52.0,20.0
20230312,서울,68.0,40.0
20230313,서울,38.9,22.0
20230314,서울,45.9,23.0
20230315,서울,66.6,33.0
20230316,서울,36.8,19.0
20230317,서울,34.3,20.0
20230318,서울,46.4,22.0
20230319,서울,59.6,29.0
20230320,서울,50.4,23.0
20230321,서울,35.1,13.0
20230322,서울,44.8,28.0
20230323,서울,48.9,31.0
20230324,서울,36.8,27.0
20230325,서울,59.9,41.0
20230326,서울,34.0,16.0
20230327,서울,44.8,21.0
20230328,서울,53.3,22.0
20230329,서울,50.3,20.0
20230330,서울,42.5,21.0
20230331,서울,42.5,23.0
20230401,서울,40.4,19.0
20230402,서울,29.6,16.0
20230403,서울,29.4,16.0
20230404,서울,40.4,16.0
20230405,서울,97.8,90.0
20230406,서울,94.6,84.0
20230407,서울,65.0,36.0
20230408,서울,51.1,25.0
20230409,서울,56.8,33.0
20230410,서울,50.8,31.0
20230411,서울,73.4,43.0
20230412,서울,45.1,17.0
20230413,서울,45.0,18.0
20230414,서울,58.6,39.0
20230415,서울,81.8,63.0
20230416,서울,71.4,38.0
20230417,서울,59.0,36.0
20230418,서울,78.6,46.0
20230419,서울,66.1,25.0
20230420,서울,92.1,81.0
20230421,서울,50.4,18.0
20230422,서울,22.9,14.0
20230423,서울,34.1,19.0
20230424,서울,40.5,30.0
20230425,서울,68.6,45.0
20230426,서울,69.9,47.0
20230427,서울,61.6,26.0
20230428,서울,62.0,26.0
20230429,서울,88.1,68.0
20230430,서울,72.9,39.0
20230501,서울,57.0,27.0
20230502,서울,40.5,21.0
20230503,서울,52.5,23.0
20230504,서울,65.5,50.0
20230505,서울,95.3,61.0
20230506,서울,85.6,56.0
20230507,서울,47.1,36.0
20230508,서울,55.3,31.0
20230509,서울,55.4,31.0
20230510,서울,53.3,25.0
20230511,서울,50.1,26.0
20230512,서울,50.9,24.0
20230513,서울,62.0,35.0
20230514,서울,56.5,35.0
20230515,서울,54.6,32.0
20230516,서울,51.9,33.0
20230517,서울,63.6,34.0
20230518,서울,74.8,48.0
20230519,서울,61.4,41.0
20230520,서울,66.9,51.0
20230521,서울,74.0,46.0
20230522,서울,61.3,31.0
20230523,서울,48.0,27.0
20230524,서울,49.8,34.0
20230525,서울,46.6,27.0
20230526,서울,57.4,38.0
20230527,서울,87.4,65.0
20230528,서울,98.9,83.0
20230529,서울,83.4,58.0
20230530,서울,69.5,48.0
20230531,서울,60.8,45.0
20230601,서울,66.9,56.0
20230602,서울,77.4,59.0
20230603,서울,60.1,31.0
20230604,서울,61.0,28.0
20230605,서울,66.9,47.0
20230606,서울,72.9,50.0
20230607,서울,75.3,63.0
20230608,서울,80.5,65.0
20230609,서울,64.0,32.0
20230610,서울,70.0,48.0
20230611,서울,76.1,53.0
20230612,서울,70.5,47.0
20230613,서울,70.0,50.0
20230614,서울,80.3,53.0
20230615,서울,70.8,50.0
20230616,서울,64.4,45.0
20230617,서울,57.1,39.0
20230618,서울,60.5,43.0
20230619,서울,57.8,42.0
20230620,서울,64.5,51.0
20230621,서울,92.6,83.0
20230622,서울,77.1,61.0
20230623,서울,76.6,50.0
20230624,서울,70.5,55.0
20230625,서울,64.9,47.0
20230626,서울,88.6,59.0
20230627,서울,73.1,51.0
20230628,서울,77.4,60.0
20230629,서울,95.4,85.0
20230630,서울,89.8,72.0
20230701,서울,76.9,58.0
20230702,서울,79.5,64.0
20230703,서울,72.0,40.0
20230704,서울,86.8,68.0
20230705,서울,82.6,68.0
20230706,서울,70.9,56.0
20230707,서울,64.9,46.0
20230708,서울,76.5,64.0
20230709,서울,86.4,78.0
20230710,서울,80.4,58.0
20230711,서울,92.4,79.0
20230712,서울,86.4,72.0
20230713,서울,95.0,84.0
20230714,서울,99.1,96.0
20230715,서울,93.5,85.0
20230716,서울,89.5,80.0
20230717,서울,86.1,76.0
20230718,서울,87.9,75.0
20230719,서울,78.8,55.0
20230720,서울,74.0,51.0
20230721,서울,69.6,48.0
20230722,서울,73.9,51.0
20230723,서울,94.3,87.0
20230724,서울,83.1,69.0
20230725,서울,80.5,68.0
20230726,서울,80.9,69.0
20230727,서울,78.1,59.0
20230728,서울,72.4,52.0
20230729,서울,72.1,52.0
20230730,서울,72.5,49.0
20230731,서울,76.3,60.0
20230801,서울,71.6,55.0
20230802,서울,67.8,48.0
20230803,서울,67.0,54.0
20230804,서울,67.6,53.0
20230805,서울,69.0,50.0
20230806,서울,76.5,63.0
20230807,서울,68.4,56.0
20230808,서울,60.5,47.0
20230809,서울,67.6,57.0
20230810,서울,91.9,80.0
20230811,서울,93.1,83.0
20230812,서울,91.0,82.0
20230813,서울,76.9,58.0
20230814,서울,75.4,60.0
20230815,서울,71.4,58.0
20230816,서울,72.0,58.0
20230817,서울,73.0,52.0
20230818,서울,72.1,56.0
20230819,서울,68.9,54.0
20230820,서울,71.8,56.0
20230821,서울,69.8,55.0
20230822,서울,80.3,61.0
20230823,서울,91.3,80.0
20230824,서울,84.8,75.0
20230825,서울,77.9,60.0
20230826,서울,72.3,49.0
20230827,서울,75.0,62.0
20230828,서울,87.5,73.0
20230829,서울,89.6,80.0
20230830,서울,88.0,75.0
20230831,서울,76.9,48.0
20230901,서울,70.6,42.0
20230902,서울,63.9,39.0
20230903,서울,77.8,67.0
20230904,서울,79.9,65.0
20230905,서울,69.5,54.0
20230906,서울,65.1,45.0
20230907,서울,54.8,37.0
20230908,서울,60.3,42.0
20230909,서울,66.3,45.0
20230910,서울,68.1,53.0
20230911,서울,67.3,50.0
20230912,서울,69.8,55.0
20230913,서울,84.5,70.0
20230914,서울,72.4,60.0
20230915,서울,82.3,67.0
20230916,서울,87.8,76.0
20230917,서울,84.8,68.0
20230918,서울,79.1,58.0
20230919,서울,81.1,62.0
20230920,서울,90.4,80.0
20230921,서울,70.9,53.0
20230922,서울,68.4,37.0
20230923,서울,63.9,38.0
20230924,서울,56.4,37.0
20230925,서울,66.4,49.0
20230926,서울,95.8,87.0
20230927,서울,90.1,81.0
20230928,서울,78.3,54.0
20230929,서울,61.5,33.0
20230930,서울,77.0,64.0
20231001,서울,59.5,34.0
20231002,서울,53.8,27.0
20231003,서울,66.3,47.0
20231004,서울,75.5,53.0
20231005,서울,46.1,34.0
20231006,서울,55.3,33.0
20231007,서울,62.6,42.0
20231008,서울,67.1,61.0
20231009,서울,68.1,51.0
20231010,서울,67.1,36.0
20231011,서울,57.5,33.0
20231012,서울,62.4,40.0
20231013,서울,69.6,50.0
20231014,서울,84.9,68.0
20231015,서울,80.0,52.0
20231016,서울,57.0,33.0
20231017,서울,55.6,26.0
20231018,서울,67.0,39.0
20231019,서울,82.5,65.0
20231020,서울,46.9,32.0
20231021,서울,54.8,31.0
20231022,서울,67.3,42.0
20231023,서울,73.8,47.0
20231024,서울,78.5,62.0
20231025,서울,78.6,53.0
20231026,서울,79.4,67.0
20231027,서울,71.1,49.0
20231028,서울,62.9,27.0
20231029,서울,61.6,34.0
20231030,서울,72.0,44.0
20231031,서울,76.0,54.0
20231101,서울,81.8,77.0
20231102,서울,70.9,38.0
20231103,서울,83.3,70.0
20231104,서울,75.5,64.0
20231105,서울,87.0,71.0
20231106,서울,84.9,56.0
20231107,서울,62.5,44.0
20231108,서울,55.1,23.0
20231109,서울,73.1,54.0
20231110,서울,53.1,31.0
20231111,서울,47.9,26.0
20231112,서울,53.8,37.0
20231113,서울,54.0,32.0
20231114,서울,66.1,47.0
20231115,서울,71.4,48.0
20231116,서울,85.0,69.0
20231117,서울,59.3,37.0
20231118,서울,58.9,48.0
20231119,서울,68.3,45.0
20231120,서울,58.4,30.0
20231121,서울,59.6,27.0
20231122,서울,68.1,48.0
20231123,서울,71.1,50.0
20231124,서울,51.8,32.0
20231125,서울,42.8,22.0
20231126,서울,43.6,35.0
20231127,서울,82.9,55.0
20231128,서울,57.5,36.0
20231129,서울,58.9,46.0
20231130,서울,48.5,35.0
20231201,서울,55.3,36.0
20231202,서울,60.8,48.0
20231203,서울,56.3,30.0
20231204,서울,59.5,35.0
20231205,서울,55.4,43.0
20231206,서울,76.1,65.0
20231207,서울,64.0,48.0
20231208,서울,73.4,57.0
20231209,서울,82.9,70.0
20231210,서울,67.9,46.0
20231211,서울,82.9,66.0
20231212,서울,75.6,58.0
20231213,서울,74.1,61.0
20231214,서울,85.8,66.0
20231215,서울,95.4,88.0
20231216,서울,68.9,46.0
20231217,서울,48.9,36.0
20231218,서울,45.1,33.0
20231219,서울,63.1,41.0
20231220,서울,64.1,50.0
20231221,서울,57.4,44.0
20231222,서울,51.8,39.0
20231223,서울,53.4,37.0
20231224,서울,73.4,53.0
20231225,서울,80.8,58.0
20231226,서울,72.9,51.0
20231227,서울,76.6,56.0
20231228,서울,69.5,53.0
20231229,서울,71.0,60.0
20231230,서울,92.0,76.0
20231231,서울,95.5,84.0
20240101,서울,83.4,65.0
20240102,서울,72.6,59.0
20240103,서울,80.4,72.0
20240104,서울,74.3,64.0
20240105,서울,77.1,59.0
20240106,서울,63.9,34.0
20240107,서울,57.4,34.0
20240108,서울,57.8,29.0
20240109,서울,84.0,62.0
20240110,서울,85.9,69.0
20240111,서울,80.6,69.0
20240112,서울,61.6,28.0
20240113,서울,44.3,23.0
20240114,서울,74.5,53.0
20240115,서울,51.3,34.0
20240116,서울,49.8,32.0
20240117,서울,78.5,54.0
20240118,서울,81.5,63.0
20240119,서울,65.4,52.0
20240120,서울,69.5,57.0
20240121,서울,75.8,65.0
20240122,서울,65.6,55.0
20240123,서울,53.6,44.0
20240124,서울,52.0,39.0
20240125,서울,47.8,30.0
20240126,서울,62.5,39.0
20240127,서울,70.0,41.0
20240128,서울,62.3,44.0
20240129,서울,66.6,42.0
20240130,서울,59.3,28.0
20240131,서울,54.1,28.0
20240201,서울,64.9,42.0
20240202,서울,65.5,48.0
20240203,서울,63.9,50.0
20240204,서울,60.9,44.0
20240205,서울,81.8,60.0
20240206,서울,83.5,71.0
20240207,서울,76.6,59.0
20240208,서울,66.9,41.0
20240209,서울,66.8,42.0
20240210,서울,69.4,40.0
20240211,서울,70.6,49.0
20240212,서울,62.8,30.0
20240213,서울,70.6,57.0
20240214,서울,76.4,60.0
20240215,서울,89.9,68.0
20240216,서울,72.4,46.0
20240217,서울,73.5,48.0
20240218,서울,81.4,54.0
20240219,서울,95.8,87.0
20240220,서울,86.3,75.0
20240221,서울,92.5,75.0
20240222,서울,84.5,73.0
20240223,서울,68.8,50.0
20240224,서울,68.6,48.0
20240225,서울,80.8,63.0
20240226,서울,65.3,39.0
20240227,서울,52.0,36.0
20240228,서울,59.5,47.0
20240229,서울,63.6,43.0
20240301,서울,38.9,24.0
20240302,서울,60.4,48.0
20240303,서울,71.5,42.0
20240304,서울,45.5,17.0
20240305,서울,45.1,32.0
20240306,서울,58.8,46.0
20240307,서울,62.4,45.0
20240308,서울,50.6,26.0
20240309,서울,50.8,24.0
20240310,서울,54.0,26.0
20240311,서울,62.3,34.0
20240312,서울,78.0,62.0
20240313,서울,57.6,27.0
20240314,서울,58.3,23.0
20240315,서울,68.5,43.0
20240316,서울,54.5,19.0
20240317,서울,48.0,28.0
20240318,서울,28.6,13.0
20240319,서울,60.8,39.0
20240320,서울,46.5,26.0
20240321,서울,46.5,25.0
20240322,서울,57.0,31.0
20240323,서울,66.0,42.0
20240324,서울,42.5,22.0
20240325,서울,63.0,39.0
20240326,서울,77.3,55.0
20240327,서울,68.4,46.0
20240328,서울,81.8,67.0
20240329,서울,73.0,49.0
20240330,서울,56.5,30.0
20240331,서울,39.9,17.0
20240401,서울,32.0,14.0
20240402,서울,37.5,18.0
20240403,서울,55.9,42.0
20240404,서울,52.1,39.0
20240405,서울,51.3,39.0
20240406,서울,48.6,28.0
20240407,서울,33.4,21.0
20240408,서울,46.5,28.0
20240409,서울,32.4,19.0
20240410,서울,62.6,32.0
20240411,서울,61.0,41.0
20240412,서울,59.6,30.0
20240413,서울,52.4,24.0
20240414,서울,47.1,25.0
20240415,서울,77.4,44.0
20240416,서울,82.6,60.0
20240417,서울,65.3,35.0
20240418,서울,53.3,28.0
20240419,서울,51.8,34.0
20240420,서울,77.3,58.0
20240421,서울,65.5,54.0
20240422,서울,49.4,38.0
20240423,서울,55.0,37.0
20240424,서울,80.1,63.0
20240425,서울,75.6,47.0
20240426,서울,61.1,21.0
20240427,서울,56.4,30.0
20240428,서울,53.5,22.0
20240429,서울,48.0,36.0
20240430,서울,62.5,45.0
20240501,서울,46.0,27.0
20240502,서울,48.4,29.0
20240503,서울,46.9,27.0
20240504,서울,44.8,27.0
20240505,서울,87.4,44.0
20240506,서울,92.9,88.0
20240507,서울,77.3,60.0
20240508,서울,58.8,36.0
20240509,서울,63.6,35.0
20240510,서울,55.6,29.0
20240511,서울,80.0,54.0
20240512,서울,65.0,39.0
20240513,서울,51.9,27.0
20240514,서울,43.3,23.0
20240515,서울,74.3,41.0
20240516,서울,61.3,32.0
20240517,서울,63.6,42.0
20240518,서울,65.3,46.0
20240519,서울,63.1,30.0
20240520,서울,75.0,63.0
